,amount,hour1,field1,field2,flag1,field3,field4,field5,indicator1,indicator2,flag2,flag3,flag4,flag5,targets
2347,38.85,23,2,0,1,1387,11,2,0,0,0,1,0,2,0
2348,38.85,10,3,0,0,-4501,6,1,0,0,1,1,0,1,0
2349,31.08,18,3,0,1,6774,6,0,0,0,0,0,0,1,0
2350,38.85,16,2,1,0,-598,23,0,0,0,1,1,0,1,0
2351,38.85,16,4,1,0,2162,6,0,0,0,1,1,0,1,1
2352,12.95,8,3,0,1,4381,12,0,0,0,1,1,0,2,0
2353,10.36,19,3,1,1,4002,19,0,0,0,0,0,0,1,0
2354,12.95,14,3,1,1,4250,8,0,1,0,0,1,0,2,0
2355,38.85,15,1,0,0,325,23,0,0,0,0,0,0,1,0
2356,0,11,4,1,1,592,7,5,0,0,0,0,0,1,0
2357,38.85,17,3,1,0,4549,25,0,0,0,1,1,0,1,0
2358,12.95,15,3,1,0,-5891,18,0,0,0,1,0,0,1,0
2359,11.65,8,3,0,0,4185,25,0,0,0,1,1,0,1,0
2360,38.85,11,3,0,0,3732,18,0,0,0,1,1,0,1,0
2361,12.95,13,2,0,1,-416,20,0,0,0,1,1,0,1,0
2362,38.85,10,2,1,0,4461,10,2,0,0,0,0,0,2,0
2363,38.85,19,2,0,0,1509,21,0,0,0,1,1,0,2,0
2364,11.65,18,1,0,0,4403,21,1,0,0,1,1,0,1,0
2365,25.9,12,0,0,1,-4552,14,0,0,0,1,0,0,1,0
2366,38.85,16,0,0,0,3450,7,1,0,0,0,0,0,1,0
2367,38.85,0,2,1,0,-3781,20,0,0,0,0,0,0,1,0
2368,38.85,23,2,1,0,4059,33,0,0,0,1,0,0,1,0
2369,20.72,13,2,1,1,1284,7,0,0,0,1,0,0,1,0
2370,10.36,21,3,1,1,952,12,0,0,0,0,0,0,2,0
2371,38.85,13,3,1,0,1686,21,0,1,0,1,1,0,1,0
2372,12.95,19,2,0,0,6265,21,0,0,0,1,1,0,1,0
2373,12.95,9,3,0,0,3579,15,4,0,0,1,1,0,2,0
2374,38.85,15,2,0,1,4482,9,0,0,0,1,1,0,1,0
2375,49.95,18,3,0,0,6074,21,0,0,0,0,0,0,1,0
2376,49.95,11,3,0,0,-810,12,0,0,0,1,0,0,2,0
2377,38.85,16,3,0,0,2287,6,0,0,0,0,0,0,1,0
2378,10.36,21,2,1,0,2925,22,2,0,0,0,0,0,2,0
2379,10.36,15,3,1,1,726,20,0,0,0,1,1,0,1,0
2380,10.36,20,3,0,1,2992,8,2,0,0,1,1,0,2,0
2381,12.95,21,2,0,1,1370,9,0,0,0,0,0,0,1,0
2382,38.85,21,3,0,1,-3074,6,0,0,0,0,0,0,2,0
2383,11.65,8,2,0,1,3556,7,1,0,0,1,0,0,2,0
2384,38.85,21,4,1,1,4687,9,1,0,0,0,0,0,1,0
2385,38.85,12,0,0,0,1153,18,0,0,0,0,0,0,1,0
2386,12.95,18,2,0,1,5967,10,0,0,0,0,0,0,2,0
2387,12.95,5,3,1,0,-1308,16,0,0,0,1,1,0,1,0
2388,12.95,8,2,1,1,5950,15,0,1,0,0,1,0,1,0
2389,12.95,11,3,1,0,3118,18,3,0,0,0,0,0,2,0
2390,31.08,13,2,1,1,1105,9,0,0,0,1,0,0,2,0
2391,12.95,11,1,1,0,5046,19,0,0,0,1,0,0,1,0
2392,39.96,13,3,1,1,-3976,8,0,0,0,1,0,0,2,0
2393,38.85,11,3,1,1,85,15,0,0,0,1,1,0,3,0
2394,12.95,7,0,1,0,-2012,24,2,0,0,1,1,0,1,0
2395,10.36,23,2,0,1,1369,18,0,0,0,1,1,0,2,0
2396,38.85,18,3,0,1,1521,11,4,0,0,0,0,0,1,0
2397,12.95,0,1,1,1,6123,9,9,0,0,0,0,0,2,0
2398,49.95,12,3,0,1,2127,7,2,0,0,0,0,0,1,0
2399,49.95,12,3,1,1,6663,11,0,1,0,1,0,0,1,0
2400,12.95,11,2,1,1,1497,8,4,1,0,1,1,0,3,0
2401,38.85,18,3,0,1,-4787,9,0,0,0,1,1,0,1,0
2402,12.95,11,2,1,1,-151,9,2,0,0,1,1,0,3,0
2403,11.65,16,3,0,0,1388,15,2,0,0,0,0,0,1,0
2404,10.36,17,2,1,1,1766,9,0,1,0,1,1,0,1,0
2405,12.95,22,3,0,0,3264,18,0,0,0,0,0,0,1,0
2406,12.95,20,2,1,0,-666,21,0,0,0,0,0,0,1,0
2407,12.95,16,3,1,0,3171,12,0,0,0,0,0,0,1,0
2408,12.95,12,3,0,1,-4706,18,1,0,0,1,1,0,2,0
2409,12.95,21,2,0,1,2181,22,0,0,0,1,1,0,1,0
2410,11.01,21,3,0,1,1352,23,0,0,0,0,0,0,1,0
2411,0,10,4,1,1,1272,10,0,0,0,0,1,0,1,0
2412,10.36,0,3,0,1,-866,9,0,0,0,1,1,0,1,0
2413,49.95,13,3,1,0,-638,21,1,0,0,0,0,0,1,0
2414,20.72,18,2,1,1,2125,24,0,0,0,0,0,0,2,0
2415,12.95,18,2,0,1,3138,9,9,0,0,0,0,0,1,0
2416,38.85,13,3,0,1,2292,10,4,0,0,1,1,0,3,0
2417,10.36,18,2,0,1,6456,12,0,1,0,0,0,0,1,0
2418,10.36,16,3,0,1,61,7,2,0,0,0,0,0,1,0
2419,38.85,19,3,0,0,-1639,17,0,0,0,1,1,0,1,0
2420,31.08,21,3,0,1,-1792,8,0,0,0,0,0,0,2,0
2421,38.85,6,3,0,1,2599,17,0,0,0,1,0,0,1,0
2422,12.95,8,2,1,1,703,6,2,1,0,1,0,0,3,0
2423,12.95,18,2,0,0,-12241,22,0,0,0,0,0,0,1,0
2424,12.95,14,3,0,1,-6863,22,0,0,0,1,1,0,2,0
2425,38.85,19,3,0,0,-3727,24,0,0,0,0,0,0,1,0
2426,12.95,7,3,1,1,-1923,6,1,0,0,0,0,0,1,0
2427,49.95,15,0,0,0,5877,22,2,0,0,0,0,0,1,0
2428,38.85,13,3,1,1,819,8,1,1,0,0,0,0,1,0
2429,49.95,21,0,0,0,-1219,18,2,0,0,1,0,0,1,0
2430,12.95,18,3,1,1,5390,18,2,1,0,1,1,0,1,0
2431,23.31,16,2,1,1,-1221,9,9,0,0,0,0,0,1,0
2432,38.85,11,2,0,0,354,6,2,0,0,1,0,0,1,0
2433,25.9,13,3,0,1,-2958,7,0,0,0,1,1,0,1,0
2434,12.95,10,2,0,1,1922,9,9,0,0,1,0,0,2,0
2435,12.95,21,4,0,1,2753,8,0,0,0,0,0,0,1,0
2436,12.95,13,3,0,1,5601,9,0,0,0,1,0,0,1,0
2437,13.45,20,3,0,0,7651,22,0,0,0,1,1,0,1,0
2438,38.85,10,3,1,0,5720,15,2,0,0,1,0,0,1,0
2439,38.85,14,2,1,0,1159,20,0,0,0,1,0,0,1,0
2440,10.36,19,3,1,0,6284,21,0,0,0,1,1,0,1,0
2441,10.36,16,3,0,1,-3540,10,0,0,0,1,0,0,1,0
2442,12.95,14,3,1,1,-3828,9,0,0,0,1,0,0,1,0
2443,12.95,12,2,1,1,4462,11,4,1,0,1,0,0,1,0
2444,12.95,19,3,0,1,4009,8,4,0,0,0,0,0,1,0
2445,38.85,14,3,1,0,-1956,29,0,0,0,1,1,0,1,0
2446,12.95,16,3,1,0,2124,22,1,0,0,1,1,0,1,0
2447,12.95,0,3,0,1,-2900,8,3,0,0,1,0,0,2,0
2448,12.95,14,3,1,0,3118,17,4,0,0,1,1,0,1,0
2449,38.85,11,0,1,0,5395,16,0,0,0,0,0,0,1,0
2450,49.95,21,3,0,0,2922,9,4,0,0,1,1,0,2,0
2451,25.9,15,2,0,1,3234,19,0,0,0,1,1,0,1,0
2452,12.95,17,0,0,0,-6419,14,0,0,0,0,0,0,1,0
2453,38.85,10,2,1,1,5365,10,3,0,0,1,0,0,3,0
2454,12.95,13,3,1,0,2910,6,1,0,0,0,0,0,4,0
2455,0,13,4,1,0,4234,12,0,0,1,1,1,0,3278,0
2456,12.95,16,3,1,0,5830,24,0,0,0,1,0,0,1,0
2457,12.95,7,0,0,1,-4571,9,0,0,0,1,1,0,1,0
2458,39.96,9,3,1,0,-6187,7,0,0,0,0,0,0,1,0
2459,38.85,7,3,1,1,4666,10,0,0,0,1,1,0,1,1
2460,12.95,21,2,1,1,3570,9,2,1,0,1,1,0,1,0
2461,38.85,18,3,1,0,1056,26,2,0,0,1,1,0,1,0
2462,38.85,15,3,0,1,2580,17,0,0,0,0,0,0,1,0
2463,12.95,1,3,0,1,-3348,7,0,1,0,0,0,0,1,0
2464,38.85,18,2,1,0,3769,8,2,0,0,1,1,0,1,0
2465,25.9,10,3,0,1,1580,25,0,0,0,0,0,0,1,0
2466,38.85,9,3,0,0,5322,22,2,0,0,0,0,0,1,0
2467,12.95,12,3,1,1,6667,9,9,1,0,0,0,0,1,0
2468,38.85,19,3,0,1,1913,7,1,0,0,0,1,0,1,0
2469,38.85,9,1,1,0,-5050,6,0,0,0,1,0,0,2,0
2470,38.85,11,1,0,0,-4565,19,0,0,0,0,0,0,1,0
2471,12.95,14,3,1,1,5386,9,9,0,0,0,1,0,1,0
2472,12.95,9,3,1,0,6709,6,0,0,0,1,1,0,3,0
2473,12.95,21,0,1,0,-1858,18,3,0,0,0,0,0,1,0
2474,38.85,8,3,0,1,1997,14,0,0,0,0,0,0,1,0
2475,12.95,17,3,0,1,2137,10,2,0,0,1,0,0,3,0
2476,12.95,18,0,1,0,-1933,19,0,0,0,1,1,0,1,0
2477,38.85,15,2,1,0,-2875,19,0,0,0,0,1,0,1,0
2478,38.85,15,3,0,1,3087,7,0,0,0,0,0,0,2,0
2479,20.72,7,0,0,1,3014,7,0,0,0,1,1,0,1,0
2480,12.95,12,2,0,0,-1098,14,1,0,0,1,1,0,1,0
2481,12.95,23,1,1,1,-181,7,0,0,0,1,1,0,2,0
2482,12.95,23,3,1,0,910,19,2,1,0,0,1,0,1,0
2483,12.95,13,3,1,0,1931,17,0,0,0,1,0,0,1,0
2484,12.95,8,2,0,1,-7430,6,0,0,0,0,0,0,2,0
2485,49.95,15,3,0,0,90,23,0,0,0,1,1,0,1,0
2486,38.85,16,2,0,0,225,12,0,0,0,1,1,0,1,0
2487,38.85,0,3,1,0,287,21,0,1,0,1,1,0,1,1
2488,49.95,22,2,0,0,2245,22,0,0,0,1,0,0,2,0
2489,11.01,11,3,1,1,3089,20,0,0,0,1,0,0,1,0
2490,38.85,1,2,1,0,3953,15,4,0,0,0,1,0,2,0
2491,12.95,9,3,0,1,754,21,0,0,0,1,1,0,1,0
2492,12.95,23,3,0,0,5557,16,2,0,0,1,1,0,1,0
2493,0,9,4,1,0,4038,12,0,0,0,1,1,0,364,0
2494,23.31,12,3,1,1,-6795,9,9,0,0,1,1,0,1,0
2495,12.95,19,2,1,0,5369,26,2,0,0,0,0,0,1,0
2496,38.85,14,2,0,1,-2032,8,1,0,0,1,1,0,1,0
2497,49.95,0,3,1,0,377,15,0,0,0,0,0,0,2,0
2498,12.95,1,2,1,0,-3909,13,3,0,0,1,1,0,2,0
2499,38.85,16,2,0,1,-2264,8,0,0,0,1,1,0,1,0
2500,38.85,18,3,0,0,1854,25,0,0,0,1,0,0,1,0
2501,25.9,20,3,0,0,6204,17,0,0,0,1,1,0,2,0
2502,10.36,11,3,0,1,3698,13,4,0,0,0,0,0,3,0
2503,25.9,13,2,0,1,1573,9,2,1,0,0,0,0,1,0
2504,38.85,10,2,1,1,3034,7,3,0,0,0,0,0,2,0
2505,38.85,10,3,0,1,5585,8,2,0,0,1,1,0,1,0
2506,10.36,16,3,0,1,-390,6,0,0,0,0,0,0,1,0
2507,11.01,20,3,0,1,2280,11,1,0,0,0,0,0,1,0
2508,12.95,9,0,0,0,-534,10,2,0,0,0,0,0,2,0
2509,12.95,18,0,1,1,-2456,6,1,1,0,0,1,0,2,0
2510,10.36,19,3,0,1,-8256,6,0,0,0,1,1,0,1,0
2511,12.95,13,2,1,0,6924,13,3,0,0,0,0,0,2,0
2512,12.95,11,3,0,0,6218,21,2,0,0,1,1,0,1,1
2513,39.96,0,3,0,0,2226,23,0,0,0,1,0,0,1,0
2514,12.95,10,2,1,0,3723,22,0,0,1,0,0,0,1,0
2515,12.95,11,3,0,1,3826,8,1,0,0,0,0,1,2,0
2516,38.85,8,0,1,1,-2133,8,3,0,0,0,0,0,1,0
2517,25.9,22,4,0,0,3520,7,6,0,0,1,1,1,4,0
2518,12.95,12,3,0,1,-3606,8,0,0,0,0,0,0,1,0
2519,25.9,10,3,0,1,-91,27,0,0,0,0,1,0,1,0
2520,38.85,16,3,0,0,4459,24,4,0,0,0,1,0,1,0
2521,12.95,18,3,1,0,2396,23,0,0,0,1,1,0,1,0
2522,38.85,12,3,0,1,909,7,2,0,0,1,1,0,1,0
2523,38.85,10,3,0,1,-2151,8,4,1,0,0,0,0,2,0
2524,10.36,0,3,0,1,2283,6,0,0,0,1,1,0,1,0
2525,12.95,13,0,1,1,1022,14,0,0,0,0,0,0,1,0
2526,12.95,17,3,0,1,5750,6,0,0,0,1,1,0,3,0
2527,36.26,16,0,0,1,-7735,8,2,0,0,1,0,0,1,0
2528,49.95,1,2,1,0,4124,17,0,0,0,0,0,0,1,0
2529,38.85,12,2,1,1,285,9,9,0,0,0,0,0,3,0
2530,38.85,21,0,0,1,1229,9,0,0,0,0,0,0,2,0
2531,12.95,15,3,0,1,814,7,0,0,0,0,0,0,1,0
2532,38.85,15,3,0,0,1783,20,2,0,0,0,0,0,1,0
2533,38.85,22,3,0,1,-1428,8,0,0,0,0,1,0,2,0
2534,38.85,14,3,0,1,807,7,0,0,0,0,0,0,1,0
2535,25.9,16,3,1,1,-204,7,0,0,0,1,1,0,2,0
2536,12.95,15,2,0,1,4817,31,2,0,0,0,0,0,1,0
2537,10.36,12,3,1,1,2368,15,0,0,0,0,0,0,1,0
2538,10.36,14,2,0,1,-6,9,0,0,0,0,0,0,2,0
2539,12.95,9,1,0,1,5477,11,0,0,0,1,0,0,4,0
2540,38.85,2,3,0,1,4223,8,1,0,0,0,1,0,1,0
2541,12.95,19,3,0,1,717,9,0,1,0,0,0,0,1,0
2542,12.95,19,3,0,1,3580,8,2,0,0,1,0,0,1,0
2543,12.95,14,3,0,0,-654,6,3,1,0,1,0,0,1,0
2544,12.95,19,0,0,1,-10080,8,0,0,0,0,0,0,1,0
2545,31.08,20,3,0,1,537,10,4,0,0,1,1,0,5,0
2546,12.95,18,3,1,0,-3164,20,0,0,0,0,1,0,1,0
2547,12.95,11,1,0,0,-3986,25,0,0,0,0,0,0,1,0
2548,38.85,22,0,0,0,-3178,19,0,0,1,1,0,0,1,0
2549,12.95,9,2,0,1,-737,12,4,0,0,0,0,0,4,0
2550,38.85,17,3,0,0,2369,24,0,0,0,1,1,0,1,0
2551,12.95,18,3,0,0,4170,7,0,0,0,0,0,0,2,0
2552,31.08,13,3,1,0,-8418,20,0,0,0,1,1,0,1,0
2553,38.85,14,2,1,0,-107,13,0,0,0,1,1,0,1,0
2554,25.9,18,2,0,1,2554,7,0,0,0,1,1,0,1,0
2555,12.95,10,2,0,1,415,21,0,0,0,0,0,0,1,0
2556,38.85,20,3,0,1,-5007,9,9,0,1,0,0,0,1,0
2557,12.95,10,3,0,1,1390,7,0,0,0,1,1,0,1,0
2558,38.85,17,4,1,0,140,7,0,0,0,1,1,0,1,0
2559,12.95,10,3,0,1,5014,8,5,1,0,0,0,0,2,0
2560,38.85,14,3,1,0,4943,31,0,0,0,1,0,0,1,0
2561,11.01,13,2,0,1,288,6,0,1,0,1,1,0,1,0
2562,12.95,15,3,0,1,5552,6,0,0,0,1,1,0,1,0
2563,38.85,9,0,0,0,-187,18,4,0,0,1,0,0,1,0
2564,38.85,16,3,0,1,3308,13,2,1,0,0,0,0,1,0
2565,31.08,1,3,0,1,1631,14,2,0,0,1,1,0,1,0
2566,38.85,21,2,1,0,-7130,24,0,0,0,0,0,0,1,0
2567,38.85,12,3,1,0,-297,26,4,1,0,1,1,0,1,0
2568,49.95,11,3,0,0,-6163,21,0,0,0,1,1,0,1,0
2569,49.95,13,3,0,0,-185,8,0,0,0,1,0,0,1,0
2570,49.95,22,2,1,0,3250,26,0,0,0,0,0,0,1,0
2571,12.95,13,3,0,1,3164,11,3,0,0,0,0,0,1,0
2572,38.85,12,2,1,0,-6570,11,1,0,0,0,0,0,1,0
2573,38.85,20,0,1,1,-2623,9,3,0,0,0,0,0,1,0
2574,12.95,21,3,0,0,-11748,8,2,0,0,1,1,0,2,0
2575,12.95,16,3,0,1,-7688,20,4,0,0,1,1,0,2,0
2576,38.85,22,3,0,0,5903,24,0,1,0,0,0,0,1,0
2577,0,12,4,1,1,4891,9,0,0,0,0,0,0,3,0
2578,38.85,8,2,1,0,-7995,14,0,0,0,0,0,0,1,0
2579,11.01,14,3,1,1,4507,9,9,0,0,0,0,0,2,0
2580,12.95,20,3,1,1,-4073,9,1,0,0,0,0,0,1,0
2581,38.85,11,3,1,1,-4598,29,0,0,0,0,0,0,2,0
2582,38.85,20,3,0,0,4030,17,4,1,0,1,0,0,1,0
2583,38.85,22,3,1,1,-1354,8,0,0,0,1,1,0,1,0
2584,25.9,18,0,1,0,-1790,26,3,0,0,0,0,0,1,0
2585,12.95,8,3,1,1,1627,7,0,1,0,0,1,0,2,0
2586,12.95,9,2,0,0,5791,23,0,1,0,0,1,0,1,0
2587,31.08,1,3,1,1,1051,14,6,0,0,1,1,0,1,0
2588,10.36,10,2,1,1,-3982,8,2,0,0,1,1,0,2,0
2589,12.95,20,2,1,0,-2918,25,0,0,0,0,0,0,1,0
2590,10.36,14,3,1,0,1536,15,0,0,0,1,1,0,1,0
2591,12.95,21,3,1,0,-1240,17,0,0,0,0,0,0,1,0
2592,12.95,11,2,1,1,6924,13,3,0,0,0,0,0,2,0
2593,38.85,18,3,1,0,-3086,8,1,0,0,0,0,0,1,0
2594,31.08,9,3,1,1,3267,12,0,1,0,0,0,0,1,0
2595,38.85,13,3,0,1,3791,15,0,0,0,0,0,0,1,0
2596,59.4,17,3,0,1,5223,11,0,1,0,1,1,0,2,0
2597,38.85,12,0,1,1,3799,8,2,0,0,1,1,0,2,0
2598,38.85,0,0,0,0,-1637,19,0,0,0,1,1,0,1,0
2599,12.95,9,3,0,1,-987,11,0,0,0,0,0,0,2,0
2600,38.85,23,3,0,0,-3190,15,1,0,0,0,0,0,1,0
2601,38.85,14,3,1,0,1573,24,0,0,0,1,1,0,1,0
2602,25.9,16,3,0,1,389,6,2,0,0,1,1,0,1,0
2603,38.85,18,3,0,0,-2061,20,2,0,0,0,0,0,1,0
2604,11.65,11,3,0,1,4546,20,1,0,0,1,1,0,1,0
2605,29.9,18,3,0,0,2440,6,0,0,0,0,0,0,1,0
2606,38.85,9,2,1,0,-2555,10,2,0,0,1,0,0,1,0
2607,38.85,16,4,1,0,-1439,7,7,0,0,0,1,0,1,0
2608,12.95,13,3,0,1,3697,9,1,1,0,0,0,0,2,0
2609,38.85,9,3,1,0,5813,17,0,0,0,0,0,0,1,0
2610,38.85,12,3,0,0,-3530,8,2,0,0,1,1,0,6,1
2611,12.95,4,2,1,1,-1897,14,3,0,0,1,0,0,3,1
2612,25.9,13,3,1,0,-2255,7,0,0,0,0,0,0,1,0
2613,38.85,19,3,1,1,-3390,20,0,0,0,0,0,0,3,0
2614,12.95,8,3,0,1,-624,6,2,0,0,1,0,0,2,0
2615,12.95,18,1,1,1,1558,8,0,0,0,0,0,0,2,0
2616,38.85,20,3,1,0,6036,7,0,0,0,1,1,0,1,0
2617,12.95,12,3,0,1,-1845,25,0,0,0,0,0,0,1,0
2618,12.95,11,3,1,0,-2935,17,1,0,0,1,1,0,1,0
2619,25.9,23,2,1,1,-6665,12,0,0,1,1,0,0,3,0
2620,38.85,19,3,0,0,3350,17,0,0,0,0,1,0,1,0
2621,12.95,8,3,1,1,-7208,6,0,0,0,1,0,0,2,0
2622,50.49,15,3,0,1,2615,7,0,0,0,1,1,0,1,0
2623,38.85,22,2,1,0,-8291,20,0,0,0,1,1,0,1,0
2624,12.95,18,3,0,1,2295,6,0,0,0,1,1,0,1,0
2625,49.95,12,2,1,0,-3270,16,0,0,0,1,0,0,1,0
2626,10.36,19,3,1,1,5600,21,0,0,0,0,0,0,1,0
2627,38.85,7,0,1,0,-4071,7,4,0,0,1,0,0,1,0
2628,12.95,19,2,0,0,1256,22,0,1,0,0,0,0,1,0
2629,38.85,20,3,1,1,3340,9,9,0,0,0,0,0,2,0
2630,12.95,20,3,1,0,1427,17,0,0,0,0,0,0,1,0
2631,38.85,16,3,0,1,-4532,21,0,0,0,1,1,0,3,0
2632,38.85,14,3,0,0,-2969,22,0,0,0,1,1,0,1,0
2633,12.95,10,3,1,0,3277,20,0,0,0,1,0,0,1,0
2634,38.85,8,3,1,0,6328,18,1,0,0,0,0,0,1,0
2635,12.95,16,3,1,0,4222,27,0,0,0,0,1,0,1,0
2636,10.36,0,3,0,0,4685,10,0,0,0,0,0,0,2,0
2637,25.9,11,3,1,1,1805,7,0,1,0,0,0,0,1,0
2638,38.85,20,2,0,0,-3907,9,0,0,0,1,0,0,1,0
2639,12.95,13,3,1,1,5979,8,3,0,0,1,1,0,1,0
2640,12.95,13,0,1,1,3663,8,0,0,0,1,0,0,1,0
2641,12.95,0,3,1,0,6893,8,0,0,0,1,1,0,1,0
2642,38.85,14,3,1,1,-1845,9,9,0,0,1,1,1,2,0
2643,38.85,22,4,0,1,2401,7,3,0,1,0,0,0,3,0
2644,12.95,15,3,1,1,3849,6,0,0,0,0,0,0,1,0
2645,12.95,15,0,0,1,117,7,2,0,0,1,1,0,1,0
2646,11.01,19,2,1,1,1516,18,0,0,0,1,1,0,2,0
2647,38.85,13,3,1,0,4842,25,0,0,1,1,1,0,1,0
2648,12.95,20,2,0,1,476,8,3,0,0,1,1,0,2,0
2649,25.9,22,3,0,1,1184,9,9,0,0,1,1,0,1,0
2650,38.85,19,3,1,1,2933,7,0,0,0,1,0,0,1,0
2651,10.36,14,3,1,1,-3284,22,0,0,0,1,1,0,1,0
2652,31.08,20,3,1,0,2811,11,0,0,0,1,0,0,1,0
2653,49.95,16,3,0,1,6389,20,0,1,0,0,0,0,1,0
2654,12.95,18,4,0,1,1406,10,4,0,0,0,0,1,1,0
2655,38.85,23,3,1,0,330,23,0,0,0,1,1,0,2,0
2656,11.01,22,3,0,1,1083,10,0,0,0,1,0,0,1,0
2657,38.85,2,2,1,0,2258,20,0,0,0,0,0,0,1,0
2658,25.9,4,3,1,1,-399,19,4,1,0,1,1,0,1,0
2659,38.85,17,2,1,0,-8869,16,0,0,0,1,1,0,1,0
2660,25.9,16,3,0,1,-1411,20,0,0,0,0,0,0,2,0
2661,36.26,18,2,1,1,3960,8,0,0,0,1,0,0,2,0
2662,12.95,11,2,0,0,2133,14,1,0,0,1,1,0,1,0
2663,38.85,10,3,1,1,-2348,6,0,0,0,1,0,0,1,0
2664,49.95,11,0,1,0,-111,18,0,0,0,1,0,0,1,0
2665,12.95,12,0,1,0,-3063,25,0,0,0,0,0,0,1,0
2666,31.08,10,0,0,1,-379,8,0,0,0,1,0,0,1,0
2667,25.9,11,0,0,1,3301,9,1,0,0,1,1,0,2,0
2668,38.85,21,2,0,0,-518,17,1,0,0,1,0,0,1,0
2669,12.95,1,4,0,0,-6419,9,1,1,0,0,0,0,1,1
2670,38.85,12,3,1,0,6207,16,0,0,0,0,0,0,1,0
2671,38.85,14,3,1,0,3209,16,0,0,0,0,1,0,1,0
2672,12.95,20,3,1,1,-84,10,1,0,0,0,0,0,1,0
2673,38.85,17,3,0,1,2983,22,3,0,0,0,1,0,1,0
2674,12.95,20,2,0,1,220,10,0,0,0,0,0,0,2,0
2675,49.95,16,0,0,1,5308,10,0,0,0,1,1,0,1,0
2676,12.95,12,2,0,0,443,24,0,0,0,0,0,0,1,0
2677,38.85,6,0,1,0,-926,20,0,0,0,0,0,0,1,0
2678,12.95,11,3,0,1,-5184,11,5,0,0,0,1,0,2,0
2679,12.95,18,4,1,1,4654,9,9,0,0,0,0,0,1,0
2680,12.95,19,3,1,0,5243,25,0,0,0,0,0,0,1,0
2681,38.85,7,2,0,1,1245,7,0,0,0,0,0,0,2,0
2682,12.95,11,3,0,1,1871,16,0,0,0,1,1,0,1,0
2683,38.85,16,3,0,0,-2120,19,0,0,0,0,0,0,1,0
2684,38.85,15,3,1,0,-5523,14,0,0,0,0,0,0,3,0
2685,12.95,20,2,0,1,316,8,2,1,0,0,0,0,1,0
2686,12.95,17,3,0,1,1142,8,2,0,0,0,0,0,1,0
2687,25.9,8,3,0,1,28,10,0,0,0,1,0,0,2,0
2688,10.36,10,3,1,1,-1353,14,0,0,0,0,0,0,3,0
2689,31.08,23,3,1,1,4625,8,0,0,0,1,1,0,1,0
2690,12.95,16,2,1,0,5442,10,4,0,0,1,0,0,1,0
2691,11.01,11,3,0,1,63,10,0,0,0,1,0,0,3,0
2692,38.85,19,0,1,0,-1230,7,1,0,0,0,0,0,1,0
2693,38.85,13,2,0,0,3861,8,0,0,0,0,0,0,1,0
2694,38.85,9,3,1,1,4791,12,0,0,0,1,0,0,1,0
2695,12.95,22,1,0,0,5203,22,0,0,0,0,0,0,1,0
2696,12.95,18,3,0,1,3821,13,1,0,0,0,0,0,2,0
2697,38.85,17,2,1,0,2283,21,2,0,0,1,1,0,1,0
2698,12.95,19,0,0,1,-4751,32,0,0,0,1,0,0,1,0
2699,38.85,16,3,1,0,2961,10,1,0,0,1,1,0,2,0
2700,12.95,9,2,1,1,5680,23,0,0,0,0,0,0,1,0
2701,12.95,11,3,1,1,4345,22,0,0,0,1,1,0,1,0
2702,12.95,17,3,1,0,-1270,6,6,0,0,0,1,0,1,0
2703,25.9,21,3,0,1,3112,8,6,0,0,0,1,0,1,0
2704,12.95,12,2,1,1,4591,13,1,1,0,0,1,0,1,0
2705,38.85,20,3,0,0,-2382,18,3,0,0,1,1,0,1,0
2706,12.95,11,4,0,1,2110,8,3,0,0,1,1,0,1,0
2707,38.85,21,3,0,1,1325,23,0,0,0,1,0,0,1,0
2708,12.95,12,2,0,1,1641,8,1,0,0,1,1,0,1,0
2709,12.95,17,2,1,0,2559,24,2,0,0,0,0,0,1,0
2710,12.95,21,0,0,1,4512,10,0,0,0,1,0,1,1,0
2711,12.95,13,3,0,1,644,8,0,0,0,0,0,0,2,0
2712,38.85,8,3,1,0,3449,12,4,0,0,0,0,0,1,0
2713,12.95,12,3,0,1,6074,8,4,0,0,0,1,0,1,0
2714,38.85,14,3,0,1,4944,9,9,1,0,0,1,0,1,0
2715,12.95,20,0,0,0,-3788,17,2,0,0,0,0,0,1,0
2716,12.95,13,2,0,1,1557,9,4,1,0,1,1,1,1,0
2717,12.95,10,0,0,1,-6247,6,1,0,0,1,0,0,1,0
2718,12.95,21,2,0,1,-6192,13,0,0,0,1,0,0,1,0
2719,12.95,2,3,0,1,466,11,0,0,0,1,1,0,2,0
2720,38.85,17,4,1,0,5200,6,0,0,0,1,1,0,1,0
2721,12.95,11,0,1,1,-950,18,0,0,0,0,0,0,1,0
2722,38.85,16,3,0,1,4417,11,0,0,0,1,1,0,1,0
2723,12.95,12,3,1,1,-1575,11,0,0,0,1,0,0,2,0
2724,49.95,19,3,0,0,-4766,19,0,0,0,1,0,0,1,0
2725,44.95,12,3,1,0,532,17,0,0,0,0,0,0,1,0
2726,12.95,17,2,1,1,4238,11,1,0,0,1,1,0,2,0
2727,38.85,12,3,1,0,2101,17,0,0,0,1,1,0,2,0
2728,49.95,15,0,1,0,2372,21,0,0,0,0,0,0,1,0
2729,12.95,14,2,0,1,4727,8,1,0,0,0,0,0,1,0
2730,38.85,13,2,1,1,1986,20,2,0,0,1,1,0,1,0
2731,49.95,14,3,1,0,-577,16,0,0,0,0,0,0,1,0
