,amount,hour1,field1,field2,flag1,field3,field4,field5,indicator1,indicator2,flag2,flag3,flag4,flag5,targets
18878,38.85,20,3,0,0,-4816,16,2,0,0,1,0,0,1,0
18879,10.36,20,2,0,0,-5619,17,4,0,0,0,0,0,1,0
18880,38.85,20,0,1,1,412,13,0,0,0,1,0,0,2,0
18881,38.85,20,2,1,0,-5114,15,4,0,0,1,0,0,1,0
18882,25.9,20,3,0,1,-2363,22,5,1,0,1,1,0,1,0
18883,49.95,20,3,1,0,-3544,16,0,1,0,1,1,0,1,0
18884,38.85,20,3,0,0,4751,12,5,0,0,0,0,0,1,0
18885,12.95,20,0,1,1,4089,7,2,0,0,1,0,0,1,0
18886,12.95,20,3,0,0,3266,20,0,0,0,0,0,0,1,0
18887,12.95,20,2,0,1,-1227,9,0,0,0,0,0,0,3,0
18888,49.95,20,3,1,0,-1248,16,2,0,0,0,0,0,1,0
18889,12.95,20,3,0,0,1493,25,0,0,0,1,1,0,1,0
18890,38.85,20,3,1,0,4528,23,0,0,0,0,0,0,1,0
18891,38.85,20,3,0,0,217,24,0,0,0,1,1,0,1,0
18892,38.85,20,0,0,0,-10624,24,0,0,0,0,0,0,1,0
18893,10.36,20,3,1,1,5769,7,4,1,0,0,1,0,1,0
18894,38.85,20,3,1,1,-6890,11,0,0,0,0,0,0,1,0
18895,12.95,20,2,0,1,93,8,0,0,0,1,1,0,1,0
18896,12.95,20,2,1,1,204,8,2,0,0,1,1,0,1,0
18897,12.95,20,3,1,1,-1142,11,0,0,0,1,1,0,1,0
18898,10.36,20,2,0,1,4805,9,2,0,0,0,0,0,1,0
18899,12.95,20,3,1,0,-3912,18,0,0,0,0,0,0,1,0
18900,38.85,20,2,1,1,-1142,11,0,0,0,1,1,0,1,0
18901,12.95,20,3,1,0,3732,20,0,0,0,0,0,0,1,0
18902,38.85,20,2,0,0,1528,14,0,0,0,1,1,0,1,0
18903,11.01,20,2,1,1,1516,18,0,0,0,1,1,0,2,0
18904,10.36,20,0,0,1,3942,9,0,0,0,1,0,0,1,0
18905,12.95,20,2,0,1,-11968,6,0,1,0,0,0,0,1,0
18906,12.95,20,2,1,1,1516,18,0,0,0,1,1,0,2,0
18907,49.95,20,2,0,0,-3149,12,0,0,0,1,1,0,1,0
18908,38.85,20,3,1,0,-950,17,0,0,0,1,1,0,1,0
18909,10.36,20,3,0,1,-1384,9,9,0,0,0,0,0,1,0
18910,11.01,20,3,1,1,2269,13,0,0,0,1,1,0,1,0
18911,38.85,20,3,0,1,6512,15,2,1,0,0,0,0,1,0
18912,12.95,20,3,1,1,400,13,0,0,0,0,0,0,1,0
18913,12.95,20,3,0,1,858,8,2,0,0,0,0,0,1,0
18914,38.85,20,2,1,0,-4974,15,0,0,0,0,0,0,1,0
18915,38.85,20,3,1,0,-414,23,0,0,0,1,0,0,1,0
18916,38.85,20,3,1,0,-126,17,0,0,0,1,0,0,1,0
18917,25.9,21,3,0,0,1493,25,0,0,0,1,1,0,1,0
18918,38.85,21,2,1,0,1928,6,0,0,0,1,0,0,2,0
18919,12.95,21,3,0,1,6512,15,2,1,0,0,0,0,1,0
18920,12.95,21,2,0,1,254,8,0,0,0,0,1,0,1,0
18921,10.36,21,2,1,1,4479,12,0,0,0,0,1,0,2,0
18922,12.95,21,2,1,0,4173,28,3,0,0,0,0,0,2,0
18923,38.85,21,3,0,1,2375,7,0,0,0,0,0,0,2,0
18924,38.85,21,3,0,1,724,16,6,0,0,1,1,0,1,0
18925,12.95,21,2,1,0,-595,14,2,0,0,0,0,0,2,0
18926,12.95,21,3,0,0,5413,20,0,0,0,1,0,0,1,0
18927,12.95,21,2,0,1,1798,10,1,0,0,0,1,0,2,0
18928,38.85,21,3,1,0,-2917,15,0,0,0,1,0,0,1,0
18929,38.85,21,3,0,1,3274,8,5,0,0,1,1,0,2,0
18930,12.95,21,3,0,1,1523,10,0,0,0,0,0,0,2,0
18931,38.85,21,2,0,1,5432,6,0,1,0,0,0,0,1,0
18932,10.36,21,3,0,1,3933,10,0,0,0,0,1,0,2,0
18933,38.85,21,3,1,1,3282,11,0,0,0,0,0,0,2,0
18934,38.85,21,3,0,0,-7446,23,5,0,0,0,0,0,1,0
18935,38.85,21,1,0,1,-5181,8,0,0,0,1,0,0,2,0
18936,12.95,21,3,1,0,6241,22,4,0,0,1,0,0,1,0
18937,12.95,21,3,1,1,5386,9,2,0,0,1,1,0,3,0
18938,10.36,21,2,0,1,2195,9,0,0,0,1,0,0,2,0
18939,38.85,21,3,1,0,-330,18,0,0,0,0,0,0,1,0
18940,38.85,21,3,1,0,3378,16,1,0,0,1,0,0,1,0
18941,12.95,22,2,0,0,-5160,16,4,0,0,1,1,0,1,0
18942,25.9,22,3,0,1,2613,9,4,0,0,1,1,0,1,0
18943,38.85,22,3,0,0,5995,19,0,0,0,1,0,0,1,0
18944,31.73,22,3,1,0,3496,17,0,0,0,0,0,0,1,0
18945,25.9,22,3,0,1,5509,27,0,0,0,0,0,0,1,0
18946,38.85,22,3,0,0,-3633,21,0,0,0,1,1,0,1,0
18947,38.85,22,2,1,0,2940,14,0,0,0,1,0,0,1,0
18948,38.85,22,0,0,1,1548,21,0,0,0,0,1,0,1,0
18949,38.85,22,3,1,0,7379,17,0,0,0,1,0,0,1,0
18950,38.85,22,2,0,1,3172,8,2,0,0,1,0,0,1,0
18951,12.95,22,2,0,1,-326,10,0,0,0,0,0,0,1,0
18952,25.9,22,2,0,1,1625,8,0,0,0,1,1,0,1,0
18953,12.95,22,2,0,1,1625,8,0,0,0,1,1,0,1,0
18954,12.95,22,2,1,0,-3134,19,0,0,0,1,1,0,1,0
18955,12.95,22,2,0,1,1892,9,2,0,1,1,0,0,1,0
18956,12.95,22,2,0,1,1892,9,2,0,1,1,0,0,1,0
18957,12.95,22,2,0,0,-1884,25,0,0,0,1,1,0,1,0
18958,38.85,22,2,1,0,3377,23,0,0,0,1,0,0,1,0
18959,38.85,22,3,0,1,655,9,0,0,0,0,0,0,1,0
18960,11.65,22,3,0,0,-231,20,0,0,0,1,0,0,1,0
18961,10.36,22,2,0,1,4791,9,4,1,0,1,0,0,1,0
18962,12.95,22,3,0,1,-1845,6,0,0,0,0,0,0,1,0
18963,25.9,22,3,0,1,3174,9,9,1,0,0,0,0,1,0
18964,49.95,22,3,0,0,-1306,9,0,0,0,1,0,0,1,0
18965,12.95,22,3,0,1,-8293,20,0,0,0,1,0,0,1,0
18966,38.85,22,2,0,1,-5810,6,0,0,0,1,1,0,1,0
18967,38.85,22,0,0,1,1701,8,0,0,0,1,0,0,1,0
18968,31.08,22,0,0,0,3798,18,2,0,0,0,0,0,1,0
18969,38.85,22,3,1,0,1197,29,0,0,0,1,1,0,1,0
18970,38.85,22,3,0,0,6229,18,0,1,0,1,1,0,1,0
18971,25.9,22,2,0,0,-1884,25,0,0,0,1,1,0,1,0
18972,25.9,22,3,0,1,2951,10,0,0,0,1,1,0,2,0
18973,49.95,23,2,0,0,-2639,9,9,0,0,1,0,0,1,0
18974,10.36,23,0,0,0,3798,18,2,0,0,0,0,0,1,0
18975,25.9,23,0,1,1,1950,9,0,0,0,1,0,0,2,0
18976,12.95,23,2,1,0,572,23,3,0,0,1,0,0,1,0
18977,38.85,23,0,0,0,-4473,15,0,0,0,1,1,0,1,0
18978,38.85,23,2,0,0,-302,14,0,0,0,0,0,0,1,0
18979,12.95,23,3,0,0,2841,20,0,0,0,1,0,0,1,0
18980,12.95,23,3,1,0,1935,20,2,0,0,1,1,0,2,0
18981,12.95,23,3,1,0,718,17,0,0,0,0,0,0,1,0
18982,12.95,23,3,1,0,-822,8,0,0,1,0,0,0,1,0
18983,38.85,23,3,1,1,-6493,6,6,0,0,0,0,0,1,0
18984,12.95,23,2,0,0,-2920,24,1,0,0,1,1,0,1,0
18985,38.85,23,3,0,0,185,8,2,0,0,0,0,0,1,0
18986,12.95,23,2,0,1,1892,9,2,0,1,1,0,0,1,0
18987,12.95,23,3,1,1,3079,8,3,0,0,0,0,0,1,0
18988,12.95,23,2,0,0,814,20,0,0,0,1,0,0,1,0
18989,11.01,23,3,1,0,-4222,17,4,0,0,0,0,0,1,0
18990,12.95,23,3,1,1,-3320,6,4,0,0,1,1,0,1,0
18991,12.95,23,3,1,0,-4222,17,4,0,0,0,0,0,1,0
18992,12.95,23,2,0,1,1242,6,1,0,0,1,0,0,2,0
18993,25.9,23,2,1,1,4899,6,0,1,0,0,0,0,1,0
18994,38.85,23,3,0,0,-1855,22,0,0,0,0,0,0,1,0
18995,12.95,23,3,0,1,2084,20,2,0,0,1,1,0,1,0
18996,12.95,23,0,0,1,1496,8,0,0,0,0,0,0,2,0
18997,12.95,23,2,0,1,1579,10,0,1,0,0,0,0,1,0
18998,12.95,0,3,0,1,-9028,11,4,0,1,1,1,0,1,1
18999,25.9,0,3,0,1,-9028,11,4,0,1,1,1,0,1,1
19000,59.4,0,2,1,0,4646,24,0,0,0,1,0,0,1,0
19001,12.95,0,3,0,1,2084,20,2,0,0,1,1,0,1,0
19002,12.95,0,3,1,0,1379,23,0,0,0,0,0,0,1,0
19003,31.08,0,2,0,0,-5361,22,1,0,0,1,0,0,2,0
19004,11.01,0,3,1,0,4877,13,0,1,0,0,0,0,1,1
19005,12.95,0,3,1,0,3793,22,2,0,0,0,0,0,1,0
19006,11.01,0,3,1,0,-4222,17,4,0,0,0,0,0,1,0
19007,38.85,0,3,0,1,1564,24,0,0,0,1,0,0,1,0
19008,38.85,0,0,0,1,1765,21,0,1,0,1,0,0,1,0
19009,12.95,0,0,0,1,5355,8,2,0,0,1,1,0,1,0
19010,38.85,0,3,0,0,2509,20,0,0,0,1,0,0,1,0
19011,12.95,0,0,0,1,5355,8,2,0,0,1,1,0,1,0
19012,12.95,0,3,1,0,4717,18,0,0,0,0,0,0,1,0
19013,12.95,0,2,1,0,-7358,7,0,0,0,1,1,0,3,1
19014,12.95,1,3,1,0,-7358,7,0,0,0,1,1,0,3,1
19015,38.85,1,3,0,1,-296,9,9,0,0,0,0,0,1,0
19016,12.95,1,3,0,0,-11166,7,2,0,0,1,1,0,2,0
19017,12.95,1,0,0,1,5355,8,2,0,0,1,1,0,1,0
19018,12.95,1,3,0,0,4993,16,3,0,0,1,1,0,2,0
19019,12.95,1,2,0,1,1668,14,0,0,0,0,0,0,1,0
19020,38.85,1,0,0,0,2493,11,2,0,0,1,0,0,1,0
19021,12.95,1,2,0,1,-3954,7,0,0,0,0,0,0,1,0
19022,38.85,1,2,1,0,-1678,11,4,0,0,0,0,0,1,0
19023,12.95,1,3,0,0,2922,24,0,0,0,1,1,0,1,0
19024,38.85,2,3,0,0,2951,21,2,0,0,1,1,0,2,0
19025,49.95,3,3,1,0,-5682,8,0,0,0,1,1,0,2,0
19026,12.95,4,3,1,1,-6488,8,0,0,0,1,0,0,1,0
19027,38.85,4,3,0,1,3063,11,3,0,0,1,0,0,2,0
19028,12.95,4,2,1,1,6417,10,0,0,0,0,0,0,2,0
19029,11.01,4,2,1,1,-6488,8,0,0,0,1,0,0,1,1
19030,49.95,4,3,0,1,-6006,21,4,0,0,1,1,0,1,0
19031,11.01,4,3,0,0,-6641,9,0,0,0,0,0,0,2,0
19032,12.95,4,3,0,0,-6641,9,0,0,0,0,0,0,2,0
19033,34.95,5,0,0,0,2856,7,1,0,0,1,0,0,1,0
19034,25.9,5,2,0,1,-2117,8,3,0,0,1,0,0,1,0
19035,10.36,5,2,1,0,1591,19,0,0,0,0,0,0,2,0
19036,49.95,6,2,0,1,-3478,9,0,0,0,1,1,0,2,0
19037,38.85,6,2,0,0,-3441,9,0,0,0,1,0,0,1,0
19038,49.95,6,2,1,1,-7587,9,0,0,0,0,0,0,1,0
19039,12.95,6,0,0,1,2214,7,1,0,0,1,1,0,2,0
19040,12.95,6,2,1,0,5356,21,0,0,0,0,0,0,1,0
19041,31.08,6,3,0,1,1089,8,0,0,0,0,0,0,1,0
19042,10.36,6,3,1,1,1848,10,0,0,0,1,1,0,2,0
19043,38.85,6,3,0,1,-4791,8,0,0,0,0,0,0,1,0
19044,12.95,6,2,0,1,-5142,9,9,0,0,0,0,1,3,0
19045,38.85,6,3,0,1,6451,25,4,0,0,1,1,0,1,0
19046,12.95,6,3,0,1,-2233,10,0,0,0,1,1,0,1,0
19047,12.95,6,2,0,1,-3478,9,0,0,0,1,1,0,2,0
19048,12.95,6,3,1,1,-2693,19,0,0,0,1,1,0,1,0
19049,20.72,6,3,1,1,1848,10,0,0,0,1,1,0,2,0
19050,12.95,7,3,0,1,-8861,17,0,0,0,1,1,0,1,0
19051,12.95,7,2,0,0,1451,25,0,0,0,1,1,0,1,0
19052,12.95,7,3,0,0,6719,20,3,0,0,0,0,0,1,0
19053,12.95,7,2,0,0,1451,25,0,0,0,1,1,0,1,0
19054,12.95,7,3,0,0,6719,20,3,0,0,0,0,0,1,0
19055,12.95,7,0,0,0,-6297,25,0,0,0,1,1,0,1,0
19056,38.85,7,3,0,1,3317,10,4,0,0,1,1,0,1,0
19057,12.95,7,2,1,0,-5619,27,0,1,0,0,1,0,1,0
19058,38.85,7,3,1,0,-7241,19,0,0,0,1,1,0,2,0
19059,38.85,7,2,0,0,424,16,0,0,0,0,0,1,1,0
19060,10.36,7,3,1,1,1486,10,4,1,0,0,0,0,1,0
19061,38.85,7,0,1,1,3395,9,9,0,0,0,0,0,1,0
19062,38.85,7,3,0,1,1343,10,0,0,0,0,0,0,1,0
19063,10.36,7,3,0,1,185,8,0,0,1,1,0,0,1,0
19064,49.95,7,3,1,0,-3202,9,0,0,0,1,0,0,2,0
19065,49.95,7,2,0,0,3460,17,0,0,0,0,1,0,1,0
19066,12.95,7,3,1,0,-1114,18,0,0,0,1,1,0,1,0
19067,10.36,7,3,1,1,1378,11,1,0,0,0,0,0,2,0
19068,12.95,7,2,1,0,1664,7,0,0,0,0,0,0,1,0
19069,38.85,7,2,0,1,76,9,0,0,0,0,0,0,1,0
19070,38.85,7,3,1,0,-516,25,2,0,0,0,1,0,1,0
19071,38.85,7,2,1,1,3237,6,2,0,0,0,0,0,1,0
19072,12.95,7,3,0,0,1324,20,0,0,0,1,0,0,2,0
19073,38.85,7,3,0,1,-3045,22,4,0,0,1,1,0,1,0
19074,12.95,7,3,1,1,3190,8,2,0,0,1,1,0,1,0
19075,31.08,7,0,0,1,3410,10,4,0,0,0,1,0,2,0
19076,11.01,7,3,0,1,1365,7,0,0,0,0,0,0,2,0
19077,49.95,7,3,1,0,1962,6,0,0,0,1,0,0,2,0
19078,11.01,7,3,0,1,1365,7,0,0,0,0,0,0,2,0
19079,12.95,7,2,1,0,-931,27,0,0,0,0,0,0,1,0
19080,11.01,7,0,0,1,-3417,11,0,0,0,1,0,0,2,0
19081,38.85,7,3,0,0,4031,8,0,0,0,0,0,0,1,0
19082,38.85,7,3,1,0,-12491,21,5,1,0,1,1,0,1,1
19083,38.85,8,3,1,1,-7072,10,2,0,0,1,1,0,1,0
19084,12.95,8,2,0,0,-2133,21,4,0,0,1,1,0,1,0
19085,12.95,8,3,1,0,4548,22,0,0,0,1,1,0,1,0
19086,12.95,8,3,1,0,7323,18,0,0,0,1,1,0,1,0
19087,31.08,8,1,0,0,4880,20,0,0,0,1,0,0,1,0
19088,49.95,8,2,0,1,683,9,0,0,0,1,1,0,1,1
19089,38.85,8,0,0,1,-5938,9,9,0,0,0,0,0,1,0
19090,10.36,8,3,0,1,-1376,40,0,1,0,0,0,0,1,0
19091,38.85,8,3,0,0,4239,18,0,0,0,0,0,0,1,0
19092,11.65,8,2,1,1,4591,13,1,1,0,0,1,0,1,0
19093,39.96,8,2,0,0,-8482,11,3,0,0,1,1,0,1,0
19094,20.72,8,3,0,0,4031,8,0,0,0,0,0,0,1,0
19095,38.85,8,3,0,1,4801,8,1,1,0,0,0,0,2,0
19096,38.85,8,2,0,0,1762,25,2,0,0,0,1,0,1,0
19097,12.95,8,3,1,1,-953,8,1,0,1,0,0,0,1,0
19098,38.85,8,0,0,1,-1976,6,0,0,0,1,0,0,1,0
19099,12.95,8,2,0,0,-3963,17,0,0,0,0,0,0,1,0
19100,12.95,8,3,0,1,5859,9,9,0,0,0,0,0,2,0
19101,12.95,8,3,0,1,-9868,6,1,0,0,1,1,0,2,0
19102,25.9,8,3,0,1,-5356,9,1,0,0,1,1,0,1,0
19103,10.36,8,3,1,1,4626,8,0,0,0,1,0,0,1,0
19104,12.95,8,3,1,0,2007,19,3,0,0,1,1,0,1,0
19105,38.85,8,2,0,1,4786,9,0,1,0,0,0,0,1,0
19106,12.95,8,2,1,0,-4901,22,0,1,0,0,1,0,1,0
19107,12.95,8,3,0,1,249,9,9,0,0,1,1,1,1,0
19108,38.85,8,3,0,0,2750,18,0,0,0,0,0,0,1,0
19109,10.36,8,3,1,1,2039,10,0,0,0,1,0,0,1,0
19110,49.95,8,3,1,0,722,22,0,0,0,1,1,0,2,0
19111,12.95,8,3,0,1,-5375,7,0,0,0,1,0,0,1,0
19112,12.95,8,0,0,1,830,28,0,0,0,1,1,0,1,0
19113,10.36,8,3,0,1,3436,7,0,0,0,1,0,0,1,0
19114,12.95,8,3,0,0,-1913,20,4,0,0,0,0,0,1,0
19115,12.95,8,0,0,0,2273,11,2,0,0,0,0,0,1,0
19116,10.36,9,0,0,1,2782,11,4,0,0,1,1,0,3,0
19117,12.95,9,3,0,0,704,7,4,0,0,0,0,0,2,0
19118,10.36,9,3,0,1,5099,7,0,0,0,0,0,0,1,0
19119,12.95,9,0,0,0,-2348,15,2,0,0,1,1,0,1,0
19120,11.65,9,0,1,0,3244,13,0,0,0,0,0,0,2,0
19121,38.85,9,2,0,0,2599,22,0,0,0,1,1,0,1,0
19122,12.95,9,3,1,0,-14040,22,0,0,0,1,1,0,1,0
19123,38.85,9,3,1,0,3462,21,0,1,0,0,0,0,1,0
19124,12.95,9,3,0,0,4400,15,0,0,0,0,0,0,1,0
19125,49.95,9,3,1,0,723,24,0,0,0,0,0,0,1,0
19126,12.95,9,2,1,1,2042,12,2,0,0,0,0,0,2,0
19127,12.95,9,2,1,0,5460,25,0,1,0,0,0,0,1,0
19128,38.85,9,3,0,0,273,20,0,0,0,1,1,0,1,0
19129,38.85,9,3,0,0,662,16,0,0,0,1,1,0,1,0
19130,38.85,9,3,0,0,-6503,22,0,0,0,0,1,0,1,0
19131,12.95,9,2,1,0,71,24,4,0,0,0,0,0,1,0
19132,38.85,9,0,0,0,-1146,18,0,0,0,0,0,0,1,0
19133,38.85,9,0,0,1,2731,7,4,0,0,1,0,0,1,0
19134,12.95,9,3,1,0,-1063,29,0,0,0,0,1,0,1,1
19135,11.01,9,3,1,1,839,10,0,0,0,0,0,0,2,0
19136,11.01,9,3,1,0,1962,6,0,0,0,1,0,0,2,0
19137,12.95,9,1,1,1,2341,12,2,0,0,0,0,0,1,0
19138,38.85,9,3,0,0,3396,12,0,0,0,0,0,0,1,0
19139,12.95,9,2,0,0,-7235,10,0,0,0,0,0,0,1,0
19140,10.36,9,3,0,0,273,20,0,0,0,1,1,0,1,0
19141,12.95,9,3,1,0,5341,25,0,0,0,0,0,0,1,0
19142,10.36,9,3,0,1,5099,7,0,0,0,0,0,0,1,0
19143,12.95,9,3,1,1,839,10,0,0,0,0,0,0,2,0
19144,10.36,9,3,0,1,5099,7,0,0,0,0,0,0,1,0
19145,11.01,9,3,1,1,839,10,0,0,0,0,0,0,2,0
19146,12.95,9,3,1,1,1026,11,0,0,0,1,0,0,2,0
19147,12.95,9,2,0,1,-8430,18,0,0,0,1,1,0,2,0
19148,12.95,9,3,1,0,-1063,29,0,0,0,0,1,0,1,1
19149,12.95,9,2,0,1,-185,7,0,0,0,1,0,0,2,0
19150,12.95,9,3,0,1,2942,9,9,0,0,1,0,0,1,0
19151,38.85,9,3,1,0,4137,15,0,0,0,0,0,0,2,0
19152,39.96,9,0,1,0,3820,16,0,0,0,0,0,0,1,0
19153,12.95,9,0,1,1,1022,14,0,0,0,0,0,0,1,0
19154,12.95,9,3,1,0,6150,9,0,0,0,0,0,0,2,0
19155,12.95,9,3,1,0,-504,21,5,0,0,1,1,0,1,0
19156,34.97,9,3,0,1,3826,9,1,0,0,1,0,0,1,0
19157,12.95,9,3,0,1,6174,6,0,0,0,0,1,0,1,0
19158,25.9,9,3,0,1,1523,10,0,0,0,0,0,0,2,0
19159,10.36,9,3,1,1,2533,8,3,0,0,1,1,0,2,0
19160,38.85,9,3,0,0,4627,23,0,0,0,1,0,0,1,0
19161,12.95,9,3,0,1,1515,21,0,0,0,1,1,0,2,0
19162,59.4,10,3,0,0,1835,7,2,0,0,1,0,0,1,0
19163,23.31,10,3,0,1,-1517,9,9,0,0,1,1,0,1,0
19164,38.85,10,2,1,0,2049,21,2,0,0,0,0,0,1,0
19165,34.95,10,3,0,0,3470,12,0,0,0,0,0,0,2,0
19166,38.85,10,0,0,1,1055,30,0,0,0,1,0,0,2,0
19167,38.85,10,3,1,0,2033,18,2,1,0,1,1,0,1,0
19168,12.95,10,3,0,0,4838,9,0,0,0,0,0,0,2,0
19169,31.08,10,3,1,1,-2681,9,9,0,0,1,1,0,1,0
19170,12.95,10,3,0,0,3470,12,0,0,0,0,0,0,2,0
19171,12.95,10,3,1,0,3838,19,0,0,0,0,1,0,1,0
19172,38.85,10,0,0,0,3713,18,0,0,0,1,1,0,2,0
19173,38.85,10,2,0,0,-5391,16,3,0,0,1,0,0,1,0
19174,38.85,10,2,0,0,-43,21,5,1,0,1,1,0,1,0
19175,11.01,10,2,1,1,-2281,20,4,0,0,1,0,0,1,0
19176,12.95,10,0,0,1,-3839,9,9,0,0,0,0,1,1,0
19177,25.9,10,3,0,1,850,21,0,0,0,1,1,0,1,0
19178,12.95,10,2,1,1,-2281,20,4,0,0,1,0,0,1,0
19179,12.95,10,1,0,1,909,9,0,0,0,1,0,0,2,0
19180,25.9,10,2,0,1,4494,9,0,0,0,1,0,0,1,0
19181,38.85,10,3,0,0,1483,20,5,0,0,0,0,0,1,0
19182,11.01,10,3,1,1,374,23,2,0,0,1,0,0,1,0
19183,12.95,10,3,1,0,7402,18,1,0,0,0,1,0,1,0
19184,49.95,10,3,1,0,765,18,5,0,0,1,0,0,1,0
19185,25.9,10,2,1,1,-2500,10,4,0,0,1,1,0,2,0
19186,12.95,10,2,0,1,4494,9,0,0,0,1,0,0,1,0
19187,12.95,10,3,1,0,3612,23,0,0,0,1,1,0,1,0
19188,11.01,10,3,1,1,374,23,2,0,0,1,0,0,1,0
19189,49.95,10,3,0,0,2228,23,0,0,0,1,0,0,1,0
19190,10.36,10,2,0,1,4168,36,0,0,0,1,1,0,1,0
19191,38.85,10,2,0,0,-6457,16,4,1,0,0,0,0,1,0
19192,12.95,10,2,0,1,300,7,0,0,0,0,0,0,1,0
19193,25.9,10,0,0,1,1083,9,0,0,0,0,0,0,1,0
19194,38.85,10,1,0,0,-1424,21,0,0,0,0,0,0,1,0
19195,10.36,10,2,1,1,-2500,10,4,0,0,1,1,0,2,0
19196,25.9,10,3,0,1,6379,27,0,0,0,1,1,0,1,0
19197,38.85,10,3,0,1,-1789,10,10,0,0,1,0,0,3,0
19198,11.65,10,3,1,0,1599,7,2,0,0,1,0,0,2,0
19199,49.95,10,3,1,1,-2486,31,0,0,0,1,0,0,3,0
19200,38.85,10,0,0,0,-2918,27,0,0,0,0,0,0,1,0
19201,12.95,10,3,1,1,3089,20,0,0,0,1,0,0,1,0
19202,12.95,10,1,1,1,-4958,9,9,0,0,0,0,0,2,0
19203,38.85,10,3,0,1,4503,22,2,0,0,1,0,0,1,0
19204,12.95,11,2,0,1,300,7,0,0,0,0,0,0,1,0
19205,11.01,11,3,1,1,3089,20,0,0,0,1,0,0,1,0
19206,12.95,11,2,1,0,4567,24,2,0,0,1,1,0,1,0
19207,12.95,11,3,1,1,3143,8,0,0,0,0,1,0,1,0
19208,12.95,11,3,0,0,-652,6,0,0,0,1,0,0,1,0
19209,12.95,11,2,0,1,-863,9,9,0,0,1,1,0,1,0
19210,12.95,11,3,0,1,3555,8,0,0,0,1,0,0,1,0
19211,12.95,11,1,1,0,6589,18,0,0,0,0,0,0,1,0
19212,38.85,11,0,1,1,3973,9,9,1,0,1,0,0,1,0
19213,12.95,11,0,0,1,5793,7,0,0,0,0,0,0,1,0
19214,31.08,11,3,0,0,-6680,9,0,0,0,0,0,0,2,0
19215,0,11,4,0,0,2219,19,0,1,0,0,0,0,1,1
19216,49.95,11,2,1,0,62,17,0,0,0,1,0,0,1,0
19217,10.36,11,2,1,0,4567,24,2,0,0,1,1,0,1,0
19218,11.01,11,3,0,0,1875,8,0,1,0,1,0,0,1,0
19219,0,11,4,0,0,2219,19,0,1,0,0,0,0,1,1
19220,11.01,11,3,0,1,1597,6,0,0,0,0,0,0,1,0
19221,38.85,11,2,0,1,2981,13,4,0,0,1,1,0,1,0
19222,10.36,11,3,0,0,-6680,9,0,0,0,0,0,0,2,0
19223,10.36,11,3,0,0,-6680,9,0,0,0,0,0,0,2,0
19224,12.95,11,3,0,0,3696,15,0,1,0,0,0,0,1,0
19225,38.85,11,0,0,1,-778,6,0,0,0,1,1,0,1,0
19226,38.85,11,3,1,0,5791,23,5,0,0,1,0,0,1,0
19227,38.85,11,2,1,0,-7714,19,0,0,0,0,0,0,1,0
19228,36.26,11,3,1,0,-4838,25,0,0,0,1,0,0,1,0
19229,38.85,11,3,0,1,-2165,9,9,0,0,0,0,0,1,0
19230,11.01,11,3,0,1,63,10,0,0,0,1,0,0,3,0
19231,0,11,4,0,0,2219,19,0,1,0,0,0,0,1,1
19232,10.36,11,3,1,1,-4216,8,0,0,0,0,0,0,2,0
19233,38.85,11,3,1,0,2022,27,0,0,0,1,1,0,1,0
19234,31.08,11,1,1,1,-278,10,0,0,0,1,1,0,2,0
19235,12.95,11,2,0,1,3,12,0,0,0,0,1,0,2,0
19236,38.85,11,3,0,1,2574,7,2,0,0,0,1,0,1,0
19237,49.95,11,0,1,0,-2035,9,0,0,0,0,0,0,1,0
19238,38.85,11,0,0,1,1578,7,1,0,0,0,0,0,2,0
19239,0,11,4,0,0,2219,19,0,1,0,0,0,0,1,1
19240,38.85,11,3,1,0,-4514,21,0,0,0,1,0,0,1,0
19241,12.95,11,2,0,1,5259,8,0,0,0,0,0,0,1,0
19242,11.01,11,3,0,0,1875,8,0,1,0,1,0,0,1,0
19243,10.36,11,3,0,1,3560,28,0,0,0,1,1,0,1,0
19244,38.85,11,3,1,0,6435,19,3,0,0,0,0,0,1,0
19245,12.95,11,3,0,1,726,7,0,0,0,1,1,1,1,0
19246,25.9,11,3,0,0,4962,22,0,0,0,0,0,0,1,0
19247,10.36,11,3,0,1,3242,10,0,1,0,1,0,0,1,0
19248,38.85,11,3,0,1,1627,10,4,0,0,1,0,0,1,0
19249,12.95,11,3,0,1,3697,9,1,1,0,0,0,0,2,0
19250,25.9,11,3,0,1,2689,10,0,1,0,1,1,0,1,0
19251,49.95,11,3,0,0,3239,18,0,0,0,1,1,0,1,0
19252,38.85,11,3,1,1,-899,6,1,0,0,1,0,1,2,0
19253,38.85,11,2,1,1,780,8,0,0,0,0,0,0,2,0
19254,12.95,11,3,0,1,2942,9,9,0,0,1,0,0,1,0
19255,38.85,11,3,0,1,4081,9,0,0,0,0,0,0,1,0
19256,38.85,11,3,0,1,3609,17,0,0,0,0,1,0,2,0
19257,12.95,11,2,0,0,-1089,14,0,0,0,1,1,0,3,0
19258,12.95,11,2,0,0,-1089,14,0,0,0,1,1,0,3,0
19259,12.95,11,0,0,1,-319,26,0,0,0,1,0,0,1,0
19260,31.08,12,3,1,0,-7703,19,4,0,0,0,0,0,2,0
19261,49.95,12,0,0,1,1378,9,0,0,0,0,0,0,1,0
19262,31.08,12,3,0,1,718,9,0,0,0,1,0,0,1,0
