,amount,hour1,field1,field2,flag1,field3,field4,field5,indicator1,indicator2,flag2,flag3,flag4,flag5,targets
22083,38.85,20,3,0,1,4835,14,8,0,0,0,0,0,1,0
17298,25.9,14,3,0,1,-6650,12,2,0,0,1,0,0,1,0
48970,38.85,13,2,0,1,892,7,0,0,0,1,0,0,1,0
58095,31.08,15,3,1,0,1168,25,0,0,0,0,0,0,1,0
57347,49.95,23,3,1,0,-152,16,0,1,0,0,0,0,1,0
47137,10.36,17,3,1,1,-380,22,3,0,0,1,1,0,1,0
69368,38.85,20,3,0,1,2313,7,0,1,0,1,0,0,1,0
10961,25.9,9,3,1,0,1083,29,0,0,0,0,0,0,1,0
68163,10.36,15,3,1,0,-2060,23,0,0,0,1,0,0,2,0
21221,12.95,9,2,1,0,1324,9,0,0,0,1,1,0,2,0
36697,38.85,14,2,1,0,4435,25,0,0,0,0,0,0,1,0
34982,47.52,23,3,0,1,5559,24,0,0,0,1,1,0,1,0
44204,38.85,14,3,0,1,2798,9,9,0,0,0,0,0,2,0
50481,10.36,16,0,0,1,5880,19,2,0,1,1,1,0,1,0
16892,20.72,9,3,0,1,4539,17,0,0,0,0,0,0,1,0
32442,38.85,10,3,1,0,-3557,17,2,0,1,1,1,0,1,0
90773,12.95,10,3,0,0,4400,21,2,0,0,0,0,0,1,0
3239,38.85,10,0,0,0,-16377,7,4,0,0,1,1,0,1,0
16615,12.95,20,2,1,1,4006,15,0,0,0,1,1,0,1,0
36572,25.9,13,2,0,1,-2923,10,1,0,1,1,1,0,2,0
34837,12.95,20,3,0,1,6397,20,4,1,0,0,1,0,1,0
2526,38.85,20,2,1,0,6036,17,2,1,0,0,0,0,2,0
63914,12.95,13,2,1,0,7166,12,0,0,0,1,1,0,1,0
81984,12.95,22,3,0,1,1346,9,9,0,0,0,0,0,1,0
71047,10.36,9,3,0,1,2411,7,0,0,0,1,1,0,2,0
85775,12.95,22,3,1,1,1135,7,0,1,0,0,0,0,1,0
90670,12.95,11,3,0,0,-5060,17,1,0,0,0,0,0,1,0
52644,12.95,12,3,0,1,915,9,0,0,0,1,1,0,2,0
39328,38.85,10,3,0,0,4208,20,2,1,0,1,0,0,1,0
8654,38.85,20,3,0,0,4257,10,0,0,0,0,1,0,2,0
36273,12.95,8,3,1,0,4670,16,2,0,0,0,0,0,2,0
31555,49.95,8,0,1,0,-837,14,0,0,0,1,0,0,1,0
14149,11.01,20,2,0,1,-2031,9,9,0,0,1,1,0,2,0
57198,12.95,20,3,0,0,3153,29,1,0,0,1,1,0,2,0
65603,38.85,22,3,1,0,3407,23,1,0,0,0,0,0,1,0
81918,12.95,20,3,0,1,897,9,0,0,0,0,0,0,2,0
72406,38.85,6,3,0,0,3856,18,0,0,0,1,0,0,1,0
19397,12.95,21,3,1,0,-4629,6,0,0,0,0,0,0,1,0
48419,12.95,20,3,0,1,-355,7,0,0,0,1,0,0,1,0
47113,12.95,16,3,0,1,-2030,7,0,0,0,0,0,0,1,0
83765,11.01,19,3,0,1,-632,8,0,1,0,0,0,0,1,0
28493,12.95,0,0,0,1,5355,8,2,0,0,1,1,0,1,0
22023,38.85,19,3,1,1,-246,8,0,0,0,0,0,0,3,0
20135,10.36,12,2,0,1,-3093,9,0,1,0,0,0,0,1,0
21986,10.36,18,3,1,0,-1854,8,2,0,0,1,0,0,1,0
34738,38.85,18,2,1,1,-7881,7,0,0,0,0,0,0,4,0
13973,12.95,17,3,1,1,4493,6,0,0,0,0,0,0,2,0
76906,12.95,20,3,1,1,1589,9,3,0,0,1,0,0,1,0
94485,38.85,12,3,1,0,4958,17,3,1,0,1,0,0,1,0
82681,12.95,14,2,0,1,4194,9,6,0,0,0,0,0,2,0
31701,38.85,12,1,1,0,64,22,2,0,0,0,1,0,1,0
62076,38.85,1,2,0,1,3528,6,0,0,0,1,1,1,2,0
78927,38.85,12,3,0,0,-3102,23,0,0,0,1,0,0,1,0
32432,38.85,10,3,1,1,-1334,16,0,0,0,1,0,0,1,0
12865,10.36,17,2,0,0,5777,24,0,0,0,0,0,0,1,0
58330,38.85,19,2,0,0,5028,8,0,0,0,1,0,0,1,0
61306,12.95,20,2,0,1,-2384,7,1,0,0,0,0,0,2,0
75480,12.95,22,3,0,1,3385,9,9,0,0,1,0,0,1,0
73327,10.36,19,3,1,1,4844,7,0,1,0,0,1,0,2,0
5973,49.95,18,0,0,1,-489,11,0,0,0,1,1,0,1,0
69166,12.95,17,3,1,0,6752,21,0,1,0,1,1,0,1,0
30498,12.95,18,3,0,1,1343,17,0,0,0,1,0,0,2,0
36866,12.95,16,0,1,0,4474,8,0,0,0,0,0,0,1,0
35409,38.85,12,2,0,1,4224,10,0,0,0,0,0,0,1,0
14279,12.95,23,3,1,0,-2141,18,2,1,0,1,1,0,1,0
25724,12.95,18,2,0,0,-12241,22,0,0,0,0,0,0,1,0
39078,12.95,22,2,0,1,-1751,10,3,0,0,1,0,0,1,0
43044,38.85,14,3,0,0,1509,20,0,0,0,1,1,0,1,0
82781,31.08,15,0,0,1,1982,7,0,0,0,1,1,0,1,0
2745,49.95,10,3,1,0,343,6,1,0,0,1,0,0,1,0
22499,37.55,10,3,1,0,1347,23,0,0,0,0,0,0,1,0
10275,38.85,15,3,0,0,347,24,1,0,0,1,0,0,1,0
89040,12.95,23,3,1,1,3027,19,0,0,0,0,0,0,2,0
26620,10.36,13,3,0,1,-6304,24,0,0,0,1,1,0,1,0
35760,38.85,17,2,0,1,4206,9,4,0,0,1,1,0,1,0
50997,12.95,0,3,1,1,-5371,9,0,0,0,1,0,0,2,0
91565,24.95,17,3,1,0,2684,13,1,1,0,1,1,0,1,0
48592,12.95,0,0,0,1,-1702,8,1,0,0,1,1,0,1,0
74041,38.85,14,3,1,1,26,17,0,0,0,1,1,0,1,0
8820,12.95,0,2,1,0,-4270,20,0,0,0,0,0,0,1,0
93003,38.85,17,4,0,0,-5297,8,4,0,0,1,0,0,1,0
67951,10.36,11,3,0,1,2312,8,4,0,0,0,0,0,2,0
6448,31.08,10,3,1,0,-7252,14,0,0,0,1,1,0,2,0
62787,49.95,15,2,0,0,1732,19,0,0,0,1,1,0,1,0
81760,38.85,17,3,1,0,4810,11,0,0,0,0,0,0,1,0
56078,38.85,23,3,0,0,2592,18,0,0,0,0,0,0,1,0
46298,0,13,4,0,1,-5255,8,0,0,0,1,0,0,5,0
23920,12.95,20,1,0,1,-5246,6,1,0,0,1,1,0,2,0
3957,11.01,16,3,1,0,2207,7,0,0,0,0,0,0,2,0
34159,12.95,12,3,0,1,-5760,19,3,0,0,1,0,0,2,0
33836,38.85,9,0,0,0,-8461,20,0,0,0,1,1,0,1,0
3254,12.95,11,2,0,1,563,13,4,1,0,1,1,0,1,0
38824,38.85,18,0,0,1,2101,19,0,0,0,0,1,0,1,0
20828,49.95,20,3,1,0,-2516,25,0,1,0,0,0,0,1,0
12298,12.95,10,0,0,0,3442,27,0,0,0,0,0,0,1,0
41609,12.95,12,2,0,1,2551,7,1,0,0,1,1,0,1,0
54314,12.95,13,2,0,1,239,11,0,0,0,0,0,0,1,0
44362,12.95,16,3,0,1,-1454,7,4,0,0,1,1,0,1,0
14690,12.95,13,2,1,1,-1917,25,0,0,0,0,0,0,1,0
15335,38.85,6,2,0,1,-3890,10,0,0,0,1,0,0,1,0
59900,38.85,11,3,0,1,2909,16,0,0,0,0,0,0,1,0
9299,38.85,17,3,0,0,4666,22,2,1,0,1,1,0,1,0
6164,38.85,21,3,0,1,1494,10,4,0,0,1,1,0,1,0
84497,38.85,20,3,0,0,-6094,8,0,0,0,1,1,0,1,0
12624,12.95,14,2,0,0,-5305,22,0,0,0,1,1,0,1,0
93564,12.95,12,4,1,1,-5438,14,0,0,0,0,0,1,1,0
14613,49.95,11,3,1,1,3179,7,0,0,0,1,1,0,2,0
17366,38.85,15,2,0,0,1155,28,0,0,0,1,1,0,1,0
89221,12.95,10,2,1,1,2317,7,0,0,0,1,1,0,1,0
43466,10.36,20,0,0,0,-4328,17,0,0,0,1,0,0,1,0
86249,38.85,13,1,1,1,2119,18,2,1,0,0,0,0,1,0
10858,12.95,6,3,0,0,-1878,17,0,0,0,1,1,0,1,0
84722,38.85,8,3,0,1,-1075,7,2,0,0,1,0,0,3,0
31213,10.36,16,3,1,1,3346,19,2,1,0,1,1,0,1,0
30106,12.95,12,3,1,1,5182,7,0,0,0,0,0,0,1,0
37656,31.08,12,2,1,1,-6478,30,0,0,0,0,0,0,1,0
70172,49.95,14,0,1,1,3610,8,0,0,0,1,0,0,1,0
91109,38.85,14,1,0,0,2753,20,0,0,0,0,1,0,1,0
27820,38.85,13,2,0,1,-396,11,0,0,0,1,1,0,1,0
36128,38.85,23,3,1,0,6252,18,0,1,0,0,1,0,3,0
34364,12.95,14,3,0,1,4459,8,1,0,1,0,0,0,2,0
87192,31.08,9,3,0,1,5728,11,3,0,0,0,0,0,1,0
21489,10.36,13,1,0,1,-204,8,2,0,0,0,0,0,1,0
45408,38.85,15,3,1,0,1551,15,0,1,0,1,1,0,1,0
21058,38.85,2,3,1,0,3245,17,0,1,0,1,0,0,1,0
66284,20.72,15,3,1,1,-1917,6,0,0,0,0,0,0,1,0
34070,38.85,11,2,0,0,5792,26,1,0,0,0,0,0,1,0
26192,38.85,8,3,0,1,6278,21,6,0,0,0,0,0,1,0
56556,10.36,12,3,1,0,5014,19,2,0,1,0,0,0,1,0
68858,38.85,10,2,0,0,-6601,15,0,0,0,1,1,0,2,0
94028,49.95,11,0,1,1,-1034,10,3,0,0,1,0,0,1,0
16854,49.95,9,2,0,0,-799,23,0,0,0,0,0,0,2,0
79531,12.95,19,1,0,0,4956,23,4,0,0,1,0,0,1,0
65460,38.85,19,2,0,0,2485,27,0,0,0,0,0,0,1,0
16037,12.95,22,3,0,1,-1344,13,0,0,0,1,0,0,1,0
61792,12.95,15,3,0,0,6938,20,0,1,0,0,0,0,1,0
9142,38.85,14,3,0,0,-2016,7,0,0,0,1,1,0,1,0
69949,12.95,12,3,1,0,6526,26,0,1,0,1,0,0,1,0
66442,38.85,18,2,0,0,-1018,21,2,0,0,1,0,0,1,0
31591,12.95,9,3,0,1,2546,13,1,0,0,0,0,0,2,0
41129,25.9,22,3,1,1,2078,6,0,0,0,0,0,0,2,0
63077,11.01,18,3,1,1,4128,11,4,1,0,0,0,0,1,0
84865,12.95,10,2,1,1,1111,12,0,0,0,1,1,0,1,0
74525,12.95,22,0,0,1,3252,6,1,0,0,0,0,0,2,0
12803,49.95,16,3,0,0,-4635,10,0,0,0,1,0,0,3,0
73489,10.36,22,3,1,1,824,11,2,0,0,1,0,0,2,0
84023,25.9,9,3,1,0,2294,14,0,0,0,0,0,0,2,0
89186,38.85,9,2,1,0,-2366,22,0,0,0,1,0,0,1,0
81629,38.85,15,3,0,0,1925,10,0,0,0,1,1,0,1,0
45330,10.36,14,0,0,0,780,17,0,0,0,1,1,0,3,0
7614,10.36,13,3,0,0,4074,16,0,0,0,1,0,0,1,0
620,12.95,16,3,1,1,4453,8,0,1,0,1,0,0,1,0
31575,12.95,9,3,1,1,-1548,7,0,0,0,0,0,0,2,0
91670,14.95,18,2,1,1,2922,23,0,0,0,0,0,0,1,0
51109,38.85,8,3,0,0,-4291,27,0,0,0,1,0,0,1,0
20812,10.36,19,3,0,1,4074,7,0,0,0,1,1,0,1,0
55922,12.95,20,3,0,1,-8190,8,0,0,0,1,1,0,1,0
45863,38.85,23,2,1,1,1142,8,0,0,0,1,0,0,1,0
39149,38.85,0,3,0,1,-4202,6,0,0,0,0,0,0,1,0
9757,12.95,9,3,0,1,36,26,0,0,0,1,1,0,1,0
63399,12.95,6,0,0,1,3575,11,5,1,0,0,1,0,1,0
82286,31.08,9,3,1,1,-3374,22,2,0,0,1,0,0,1,0
93673,10.36,12,4,0,1,2193,6,0,0,0,0,1,0,1,0
4302,38.85,8,3,0,0,4963,26,0,0,0,1,1,0,1,0
92120,12.95,13,4,1,0,2639,9,9,0,0,1,1,1,1,0
45967,0,7,4,1,1,5841,6,0,0,0,0,0,0,1,0
82701,49.95,14,2,0,0,120,19,0,0,0,0,0,0,2,0
18270,38.85,10,2,1,0,2425,27,0,0,0,0,0,0,1,0
52449,10.36,10,3,1,1,3936,28,0,0,0,1,1,0,1,0
65660,38.85,0,0,0,1,2730,9,9,0,0,0,0,0,2,0
47133,38.85,17,3,0,1,-5599,9,9,0,0,1,0,1,1,0
2629,49.95,1,2,1,0,-4234,9,4,0,0,1,1,0,1,0
59115,38.85,15,3,1,0,-4965,17,3,0,0,0,0,0,1,0
88069,31.08,12,0,0,0,-13711,16,0,0,0,0,0,0,1,0
56975,10.36,17,2,1,1,2619,13,0,0,0,0,0,0,2,0
24612,10.36,19,3,1,0,4578,12,0,1,0,0,0,0,2,0
41060,12.95,21,2,1,0,5957,16,3,0,0,1,0,0,1,0
33118,31.08,16,0,0,1,4708,8,0,0,0,1,0,0,1,0
85690,10.36,20,3,1,0,6871,15,2,1,0,0,1,0,1,0
52118,38.85,21,3,0,1,-118,8,2,1,0,0,0,0,1,0
17427,12.95,16,3,1,1,-1602,7,4,0,0,0,0,0,2,0
47139,38.85,17,3,0,0,6815,23,6,0,0,1,1,0,1,0
23705,12.95,15,3,1,1,2247,23,0,1,0,0,0,0,1,0
14063,38.85,18,3,0,1,586,21,5,0,0,1,1,0,2,0
17632,31.08,18,3,0,1,6774,6,0,0,0,0,0,0,1,0
77564,12.95,13,3,0,1,-1981,25,0,0,0,1,1,0,1,0
41667,38.85,13,2,1,0,2893,9,0,0,0,1,0,0,1,0
48836,11.01,11,3,1,1,2010,6,0,0,0,1,1,0,1,0
70075,10.36,13,3,0,1,-3530,15,1,1,0,1,1,0,1,0
21605,12.95,14,3,0,0,1939,14,0,0,0,0,0,0,2,0
70514,38.85,18,3,0,0,-1777,22,2,0,0,1,0,0,1,0
57772,25.9,12,2,0,1,-7325,20,0,0,0,0,0,0,1,0
57356,38.85,23,0,0,1,4081,9,9,0,0,1,1,0,1,0
65607,12.95,22,3,0,1,3715,10,3,0,0,1,1,0,2,0
91924,14.95,22,2,1,0,5039,20,3,0,0,1,0,0,1,0
60992,38.85,13,0,1,0,-3632,23,0,0,0,0,1,0,1,0
41619,38.85,13,3,1,0,3882,17,2,0,0,1,1,0,1,0
47919,38.85,14,3,0,0,-1609,15,2,0,0,1,1,0,1,0
44978,38.85,9,3,0,0,3229,7,0,0,0,1,0,0,1,0
50616,10.36,17,3,0,1,2870,19,3,0,0,1,1,0,1,0
78909,38.85,12,3,0,1,4406,9,5,0,0,0,0,0,1,0
24538,12.95,17,3,0,0,5920,25,0,0,0,1,1,0,1,0
35347,38.85,11,3,0,0,-2117,17,5,0,0,1,0,0,1,0
3768,38.85,11,3,1,0,-5191,27,0,0,0,0,0,0,1,0
37715,12.95,13,2,0,1,1005,9,9,0,0,1,0,0,1,0
65250,31.08,16,3,1,0,6108,11,0,0,0,0,1,0,1,0
77976,38.85,17,3,0,0,3113,19,0,1,0,0,0,0,2,0
29125,38.85,15,2,0,1,-275,8,0,1,0,0,1,0,3,0
46482,25.9,17,3,0,0,5726,22,5,0,0,1,0,0,1,0
87257,10.36,10,3,1,1,1704,19,0,0,0,0,0,0,1,0
57272,10.36,21,2,0,1,4188,9,0,0,0,0,0,0,1,0
2272,38.85,14,3,1,0,-4615,15,0,1,0,0,0,0,1,0
56257,20.72,8,3,0,1,2594,7,0,0,0,0,0,0,1,0
84897,59.4,10,2,0,0,-1249,24,0,1,0,0,0,0,1,0
1231,38.85,12,3,0,1,5571,26,0,0,0,0,0,0,1,0
79638,38.85,20,2,0,0,-3911,21,4,0,0,0,0,0,1,0
82216,38.85,8,3,0,0,3350,20,0,0,0,0,0,0,1,0
19016,12.95,17,3,0,1,476,8,0,0,0,1,1,0,1,0
41331,12.95,9,0,1,1,2824,8,0,0,0,0,1,0,2,0
9750,12.95,9,2,0,1,-6831,6,2,0,0,0,0,0,1,0
69274,12.95,19,3,1,1,-7746,8,0,0,0,1,0,0,1,0
30616,12.95,20,3,1,0,4698,10,0,0,0,0,0,0,1,0
29754,12.95,8,3,0,1,4230,6,2,0,0,1,1,0,2,0
20252,12.95,13,3,0,1,380,7,0,0,0,0,0,0,1,0
55514,0,15,4,1,1,-2168,19,1,0,0,0,1,0,1,0
26304,12.95,9,2,1,0,673,11,0,0,0,0,0,0,1,0
35511,12.95,13,3,0,0,4284,23,2,0,0,0,0,0,1,0
46778,12.95,7,3,0,0,2166,25,0,0,0,1,0,0,1,0
19115,12.95,18,3,0,0,4342,18,0,0,0,0,0,0,2,0
78820,12.95,11,3,1,0,-882,18,0,0,0,0,0,0,1,0
17064,12.95,12,3,1,1,-5738,18,0,0,0,1,1,0,1,0
80499,10.36,16,2,0,1,-5437,8,0,0,0,0,0,0,1,0
25306,38.85,13,3,1,1,-1968,8,0,1,0,0,0,0,1,0
70485,38.85,17,3,0,1,111,10,1,0,0,1,0,0,3,0
74500,49.95,21,3,1,1,1311,22,0,0,0,0,0,0,2,0
26038,10.36,23,2,1,1,356,9,0,1,0,1,0,0,1,0
79812,12.95,22,2,0,0,5189,14,0,0,0,0,0,0,1,0
59700,12.95,9,3,1,0,-582,26,2,0,0,0,0,0,1,0
74035,38.85,14,3,1,0,2749,22,0,0,0,1,1,0,1,0
11383,38.85,14,0,1,1,349,19,0,0,0,1,1,0,2,0
85425,12.95,17,2,1,0,-7544,23,0,0,0,0,0,0,2,0
90708,12.95,21,2,0,1,2573,9,9,0,0,1,0,0,1,0
43609,38.85,23,2,1,0,-2474,7,0,0,0,0,0,0,1,0
5478,12.95,11,3,1,0,7617,15,0,0,0,0,1,0,1,0
28171,31.08,17,3,1,1,-1703,22,0,0,0,1,0,0,1,0
65655,12.95,0,3,0,0,5735,19,0,0,0,1,1,0,1,0
80495,38.85,16,3,0,1,-1409,8,2,0,0,1,1,0,2,0
23404,12.95,10,2,0,1,1798,10,1,0,0,0,1,0,2,0
84582,38.85,22,2,0,0,-696,22,1,0,0,0,0,0,2,0
53135,11.01,19,3,1,1,1836,7,5,0,0,0,0,0,1,0
86852,38.85,21,2,0,0,3872,20,3,0,0,0,0,0,1,0
65703,12.95,5,2,0,1,-5142,9,9,0,0,0,0,1,3,0
89153,12.95,9,3,0,0,-3696,13,0,0,0,1,0,0,1,0
7489,12.95,11,1,0,1,-1613,8,0,0,0,0,0,0,1,0
6707,34.95,14,0,0,0,505,8,1,1,0,1,1,0,1,0
44002,12.95,12,2,0,1,2002,9,9,0,0,0,0,0,2,0
72436,11.01,7,3,0,1,235,7,0,0,0,1,0,0,1,0
86350,12.95,14,3,0,1,476,8,3,0,0,1,1,0,2,0
4996,10.36,18,3,1,1,4738,12,0,1,0,0,0,0,1,0
67976,12.95,11,3,0,1,1069,7,2,0,0,1,0,0,1,0
10400,49.95,17,3,0,0,3764,15,2,0,0,0,0,0,1,0
87364,10.36,12,2,0,1,2642,10,2,0,0,0,0,0,2,0
17350,10.36,15,3,0,1,3607,8,4,0,0,0,1,0,1,0
43601,31.08,23,0,1,0,-2871,16,0,1,0,1,1,0,1,0
69322,38.85,19,3,1,0,3920,16,2,1,0,1,1,0,1,0
93000,12.95,13,4,0,1,-160,6,0,1,0,1,0,0,1,0
41740,12.95,14,3,0,1,2008,20,0,0,0,1,1,0,1,0
79268,0,16,4,0,1,-1520,17,0,1,0,1,1,0,373,0
53640,38.85,13,3,1,0,6143,16,0,1,0,0,0,0,1,0
39279,12.95,8,3,1,0,-2649,7,4,0,0,1,1,0,1,0
55055,38.85,11,3,0,1,-4581,20,0,1,0,1,0,0,1,0
47637,31.08,10,3,1,1,1054,28,0,0,0,0,0,0,1,0
93776,12.95,18,4,0,1,1443,9,9,0,1,0,0,0,1,0
20330,39.96,14,3,1,0,5786,12,0,0,0,1,1,0,1,0
28513,38.85,4,3,0,1,3063,11,3,0,0,1,0,0,2,0
29459,31.08,20,3,1,0,834,25,0,0,0,1,0,0,1,0
69745,12.95,10,3,0,1,721,8,2,1,0,1,1,0,3,0
41113,12.95,22,0,0,1,2479,6,0,0,0,0,0,0,2,0
94303,10.36,11,3,0,1,355,9,4,0,0,0,1,0,1,0
36626,10.36,13,3,1,0,-5412,6,1,0,0,1,1,0,2,0
38815,25.9,18,2,0,1,-5158,9,9,0,0,1,1,1,1,0
91648,44.85,22,3,0,1,3653,13,4,0,0,1,1,0,2,0
93759,12.95,9,4,1,1,-588,9,9,0,0,0,0,0,1,0
39329,59.4,10,3,0,1,1828,8,0,0,0,0,0,0,1,0
75121,12.95,14,3,0,1,1916,8,1,0,0,0,0,0,1,0
39140,38.85,0,0,0,1,1147,9,1,0,0,1,1,0,2,0
74392,12.95,19,3,0,1,5156,8,0,0,0,1,1,0,1,0
72416,31.08,6,3,0,1,1366,9,2,0,0,0,0,0,1,0
80878,38.85,0,2,1,0,2949,22,2,0,0,0,0,0,1,0
41652,20.72,13,3,0,1,2679,10,0,0,0,0,0,0,1,0
42784,49.95,11,3,1,0,1436,26,0,0,0,0,0,0,2,0
2545,38.85,21,0,0,1,3111,6,0,0,0,1,0,0,1,0
34504,38.85,15,1,0,0,-835,19,1,0,0,1,0,0,2,0
47331,12.95,21,3,0,0,308,23,0,0,0,1,0,0,1,0
74254,38.85,17,2,1,1,2425,24,0,0,0,1,0,0,1,0
34208,12.95,13,3,1,1,3711,9,0,0,0,1,1,0,1,0
44310,0,15,4,0,0,4718,9,0,1,0,0,0,0,1,0
1814,31.08,0,2,1,1,1232,10,4,0,0,0,0,0,1,0
49070,31.08,14,3,1,0,6663,17,3,0,0,1,1,0,1,0
32419,10.36,10,2,0,1,52,7,0,0,0,0,0,0,2,0
47006,38.85,13,2,0,1,847,11,0,0,0,0,0,0,2,0
9656,49.95,7,2,0,0,-5477,21,0,0,0,1,0,0,1,0
45637,38.85,18,3,1,1,4455,8,0,0,0,1,1,0,3,0
33930,12.95,10,3,0,1,3862,13,0,0,0,0,0,0,1,0
6430,12.95,10,3,0,1,-4265,9,9,0,0,0,0,0,1,0
75677,12.95,9,3,1,0,-3566,21,0,0,0,1,1,0,1,0
66334,20.72,16,3,0,1,1047,18,0,0,0,0,0,0,1,0
39397,11.01,11,2,0,1,-1204,15,0,0,0,1,1,0,1,0
34698,36.26,18,3,1,0,5774,16,0,0,0,1,0,0,1,0
52517,12.95,11,3,1,0,-5779,10,1,0,0,0,0,0,1,0
25591,38.85,16,2,1,0,1431,11,4,0,0,1,1,0,1,0
25706,38.85,17,3,1,0,-1656,22,0,0,0,1,1,0,1,0
89765,31.08,22,2,0,1,4680,9,9,1,0,0,0,0,1,0
82324,38.85,10,3,1,0,3713,23,0,0,0,0,0,0,2,0
59080,38.85,14,3,0,0,-4756,26,0,0,0,1,1,0,1,0
67533,12.95,18,3,0,1,1876,16,4,0,0,1,1,0,1,0
43886,12.95,10,3,0,0,-9101,19,0,0,0,0,0,0,2,0
34068,31.08,11,2,0,1,3340,6,0,0,0,1,1,0,1,0
69229,38.85,18,3,1,1,-321,25,2,0,0,0,0,0,1,0
59010,10.36,13,3,0,0,2109,19,0,1,0,1,1,0,1,0
79571,12.95,19,3,1,1,1116,8,0,1,0,1,0,0,1,0
9005,38.85,11,0,1,0,-1588,12,4,0,0,0,0,0,2,0
56345,12.95,10,0,0,1,-965,8,0,0,0,1,0,0,1,0
13787,12.95,14,3,1,1,3022,8,0,0,0,1,1,0,2,0
93464,12.95,20,4,1,1,-2608,9,2,0,0,0,0,1,2,0
88063,10.36,11,2,1,1,6634,8,2,0,0,0,1,0,1,0
86252,10.36,13,2,0,1,3093,21,4,0,0,1,1,0,1,0
39584,12.95,16,3,1,1,-5569,12,1,0,0,0,0,0,1,0
38648,12.95,14,2,0,0,4149,24,0,0,0,0,0,0,1,0
92048,11.65,18,4,1,0,-2735,7,3,0,0,0,1,0,1,0
48709,38.85,9,2,1,1,3303,9,1,0,0,1,1,0,2,0
67637,38.85,20,3,0,0,-3968,27,0,0,0,1,1,0,2,0
59382,12.95,19,2,0,0,1400,27,0,0,0,1,1,0,1,0
32089,12.95,21,3,1,1,475,7,0,0,0,1,0,0,1,0
51955,10.36,18,3,0,1,4435,15,0,0,0,1,0,0,1,0
33634,12.95,23,3,1,0,-5512,18,0,0,0,1,1,0,1,0
52885,12.95,15,2,0,1,4695,20,4,0,0,1,1,0,1,0
22257,38.85,1,2,0,1,-1092,10,0,0,1,1,1,0,1,0
26242,12.95,8,2,0,0,39,18,0,0,0,1,1,0,1,0
90814,38.85,18,3,1,1,2967,24,3,0,0,0,1,0,1,0
36677,49.95,14,3,1,0,1575,19,0,0,0,1,0,0,1,0
78975,49.95,13,3,1,0,5541,20,2,0,0,1,1,0,1,0
72807,31.08,12,3,1,0,5683,21,5,0,0,0,0,0,1,0
40039,49.95,8,3,1,0,-4513,10,3,0,0,1,1,0,2,0
41845,38.85,15,3,1,0,1503,24,2,0,0,1,1,0,1,0
81306,10.36,12,3,1,1,-714,9,1,0,0,0,0,0,2,0
24851,25.9,7,3,1,1,2586,19,1,0,1,0,0,0,1,0
8828,38.85,0,3,0,0,-194,15,1,0,0,0,0,0,1,0
84342,12.95,17,3,1,0,6248,6,0,0,0,0,0,0,2,0
48848,38.85,11,2,0,0,3639,8,0,1,0,0,0,0,1,0
88388,12.95,9,3,1,1,5634,13,4,1,0,1,0,0,1,0
76543,12.95,12,3,0,0,4965,21,0,1,0,0,1,0,3,0
27631,38.85,11,3,0,0,2113,23,0,0,0,0,1,0,1,0
5158,38.85,21,3,0,1,333,11,0,1,0,0,0,0,1,0
76740,12.95,17,3,0,1,-5867,17,0,1,0,1,1,0,1,0
10067,49.95,13,3,0,0,4496,26,0,0,0,1,1,0,1,0
86904,12.95,22,2,1,1,-598,8,0,0,0,0,0,0,2,0
19250,38.85,20,3,0,1,-6222,6,3,0,0,0,0,0,1,0
69590,12.95,7,3,1,0,5391,19,3,0,0,1,1,0,1,0
47855,49.95,13,3,0,0,4308,25,0,0,0,1,0,0,1,0
71639,38.85,14,3,1,1,149,6,6,0,0,1,1,0,1,0
30415,12.95,16,0,0,0,-5107,15,3,0,0,0,0,0,2,0
12146,38.85,6,3,0,1,144,9,9,0,0,0,1,0,1,0
62303,38.85,10,3,0,1,5571,11,0,0,0,0,0,0,1,0
36171,12.95,1,0,0,1,3760,16,1,0,0,1,0,0,1,0
86516,20.72,17,3,0,0,7141,8,0,0,0,1,0,0,1,0
79698,11.01,21,2,0,1,1370,9,0,0,0,0,0,0,1,0
4912,38.85,17,3,0,0,3383,11,0,0,0,1,1,0,1,0
49903,39.96,9,3,0,1,3713,17,0,0,0,1,1,0,1,0
31293,31.08,18,3,0,0,3838,17,0,0,0,0,0,0,1,0
76727,12.95,16,1,1,1,950,10,0,0,0,0,0,0,2,0
31614,38.85,10,3,1,0,2653,27,0,0,0,0,0,0,1,0
59054,31.08,14,3,1,1,-917,7,4,0,0,0,0,0,1,0
94527,34.95,11,2,0,0,2695,6,1,0,0,0,1,0,1,0
61953,12.95,20,3,1,1,2394,7,1,0,0,1,1,0,1,0
55719,12.95,17,3,0,1,1336,19,0,0,0,0,0,0,2,0
7643,31.08,13,3,1,0,453,9,0,0,0,0,0,0,2,0
86072,25.9,10,3,0,1,6412,8,1,0,0,1,0,0,1,0
24707,12.95,21,3,1,0,-3664,21,1,0,0,0,0,0,2,0
31336,12.95,19,3,0,1,-11143,16,0,0,0,1,1,0,1,0
3460,12.95,19,3,0,1,-86,7,2,0,0,1,1,0,1,0
93734,12.95,14,3,0,0,4362,20,0,0,0,1,1,0,1,0
27585,59.4,10,2,1,1,2345,9,9,0,0,0,0,0,1,0
57316,38.85,22,3,0,1,-1193,12,2,0,0,0,0,0,1,0
58183,10.36,17,2,0,0,5135,8,2,0,0,0,0,0,1,0
