,amount,hour1,field1,field2,flag1,field3,field4,field5,indicator1,indicator2,flag2,flag3,flag4,flag5,targets
90766,38.85,7,3,0,1,-1657,9,9,0,0,0,0,0,4,0
37213,12.95,23,3,1,0,3467,8,0,1,0,1,1,0,1,0
93389,38.85,22,4,1,0,-7912,11,5,0,0,0,0,0,1,0
65322,25.9,17,3,0,1,-8594,8,4,0,0,1,1,0,2,0
4888,38.85,16,3,0,1,1235,6,1,0,0,0,0,0,1,0
16466,25.9,16,3,1,1,-404,11,0,1,0,0,1,0,2,0
58512,12.95,22,3,0,0,-4812,15,0,0,0,0,0,0,1,0
9120,12.95,13,3,0,1,2374,24,0,0,0,1,0,0,1,0
81605,12.95,15,3,0,1,1976,16,8,1,0,1,1,0,1,0
9150,25.9,14,2,1,0,5361,17,2,0,0,0,0,0,1,0
80623,10.36,18,3,1,1,3773,14,0,0,0,1,0,0,1,0
89212,10.36,10,3,0,1,1793,8,0,1,0,0,0,0,3,0
11839,38.85,19,3,0,0,849,9,4,0,0,0,0,0,1,0
85189,38.85,14,3,1,0,2490,25,1,0,0,0,0,0,1,0
49873,12.95,9,3,0,0,3384,23,0,0,0,1,1,0,1,0
84879,12.95,10,3,1,1,-7008,25,0,0,0,0,0,0,2,0
61518,12.95,8,3,0,0,1872,22,4,1,0,1,0,0,1,0
57053,12.95,18,3,1,1,5390,18,2,1,0,1,1,0,1,0
34325,12.95,14,3,1,1,-188,15,0,0,0,1,0,0,1,0
94461,10.36,17,2,0,1,105,7,0,1,0,0,1,0,1,0
60077,10.36,14,2,0,1,1979,6,0,0,0,0,1,0,1,0
74809,12.95,10,3,0,1,6663,21,1,0,0,1,1,0,1,0
5651,49.95,13,3,1,1,3849,6,1,0,0,0,0,0,1,0
23352,38.85,8,3,1,1,3531,16,4,0,0,0,0,0,1,0
21136,31.08,8,2,0,1,1982,9,9,0,0,0,0,0,1,0
646,12.95,17,3,1,1,1307,9,9,0,0,1,1,0,1,0
76960,38.85,21,2,0,0,3378,13,0,0,0,1,1,0,2,0
34623,12.95,17,3,0,1,4782,8,1,0,0,0,1,0,1,0
30083,25.9,12,0,1,1,-5895,11,0,0,0,1,1,0,1,0
40869,12.95,17,1,1,1,1248,11,0,0,0,1,1,0,1,0
78096,12.95,19,3,1,0,-11879,29,0,0,0,0,0,0,1,0
14884,12.95,15,2,0,0,2627,22,0,0,0,0,1,0,1,0
48165,38.85,17,3,0,0,4509,21,0,0,0,1,1,0,1,0
46194,12.95,12,3,1,1,-5922,8,0,0,0,0,0,0,2,0
70435,38.85,17,2,1,0,2724,21,0,0,0,0,0,0,2,0
45351,12.95,14,3,0,1,2997,19,0,0,0,1,1,0,1,0
42627,12.95,9,3,1,1,3164,23,0,0,0,1,0,0,1,0
76590,11.01,13,3,0,0,-4051,6,0,1,0,0,0,0,1,0
42685,38.85,10,3,0,1,-6715,9,9,0,0,0,0,0,1,0
722,12.95,18,2,0,1,-10392,9,0,0,0,1,1,0,3,0
74404,38.85,19,3,1,0,7089,9,5,1,0,1,0,0,1,0
34987,38.85,23,2,1,0,2872,21,0,0,0,0,0,0,1,0
14482,38.85,9,3,1,0,-1706,25,0,0,0,1,1,0,1,0
30209,38.85,14,3,0,1,-935,8,2,0,0,1,0,0,1,0
72647,38.85,10,3,1,0,-2201,10,0,0,0,1,1,0,2,0
34126,38.85,12,3,0,0,-1339,10,0,0,0,1,1,0,2,0
52735,38.85,13,3,1,0,1578,19,0,0,0,1,0,0,2,0
8512,38.85,16,3,1,0,1521,19,0,0,0,1,1,0,1,0
28713,12.95,10,3,0,0,4838,9,0,0,0,0,0,0,2,0
24279,38.85,11,2,0,0,-2225,22,0,0,0,1,1,0,1,0
37034,38.85,19,3,1,1,-3045,14,3,0,0,1,0,0,1,0
44467,38.85,17,2,0,0,3683,24,0,1,0,0,0,0,1,0
15703,11.01,15,3,0,0,6893,12,0,0,0,0,0,0,1,0
12335,12.95,10,3,1,1,2701,9,9,0,0,0,1,0,2,0
6000,31.08,18,3,1,1,4700,25,0,0,0,1,0,0,1,0
61815,11.01,16,3,1,1,473,10,0,0,0,1,1,0,1,0
5616,11.01,12,3,0,1,1837,9,9,0,0,0,0,0,1,0
15115,10.36,19,3,0,1,-3398,6,0,0,0,1,0,0,1,0
32741,0,13,4,1,0,388,8,4,0,0,1,1,0,1600,0
62378,49.95,11,0,0,0,-5622,29,0,0,0,1,1,0,1,0
88284,38.85,23,3,1,0,-3927,15,0,0,0,0,0,0,3,0
61236,12.95,18,3,0,0,-905,24,0,0,0,1,0,0,1,0
34239,12.95,13,0,0,0,1550,27,0,0,0,1,0,0,2,0
62979,12.95,17,2,0,1,-3079,6,0,1,0,0,0,0,3,0
87613,10.36,15,2,1,1,3424,10,2,0,0,1,0,0,1,0
58293,49.95,18,2,1,0,3722,26,0,0,0,1,1,0,2,0
37533,38.85,11,2,1,0,2278,8,0,0,0,1,1,0,1,0
59501,12.95,21,2,1,0,6494,23,0,0,0,1,1,0,1,0
85846,12.95,2,3,1,1,3480,7,0,1,0,1,0,0,1,0
5584,38.85,12,2,1,1,-835,11,4,0,0,0,0,0,2,0
63340,12.95,0,1,1,0,206,22,0,0,0,0,0,0,1,0
12741,12.95,15,3,0,0,-671,24,2,0,0,1,1,0,1,0
47326,11.65,21,3,0,1,7740,12,4,0,0,0,1,0,1,0
77505,12.95,12,3,1,1,6789,8,1,0,0,1,1,0,2,0
16603,12.95,19,3,0,0,8008,6,3,0,0,1,0,0,1,0
18856,38.85,15,3,0,0,6080,25,0,0,0,0,0,0,1,0
74342,12.95,18,2,0,0,-3967,17,0,0,0,0,0,0,1,0
43400,10.36,19,3,0,1,4030,18,0,0,0,1,1,0,1,0
62444,38.85,12,3,1,0,4928,17,4,0,0,0,0,0,2,0
53036,12.95,17,3,1,1,-1166,6,0,0,0,0,0,0,1,0
31629,38.85,10,3,1,0,-5452,18,0,0,0,0,0,0,1,0
14397,38.85,7,3,1,0,5663,19,2,0,0,0,1,0,2,0
43482,12.95,20,3,1,0,-1314,21,0,0,0,1,1,0,2,0
7778,38.85,16,2,0,1,2550,16,0,0,0,0,0,0,1,0
13195,38.85,23,3,1,0,6652,18,4,0,0,1,1,0,1,0
63973,11.01,14,3,0,0,1179,7,2,0,0,0,0,0,2,0
61416,25.9,23,2,0,1,3578,8,0,0,0,0,1,0,1,0
70964,49.95,8,3,1,1,-110,10,4,0,0,1,0,0,1,0
75207,38.85,16,3,0,1,1311,8,0,0,0,0,0,0,1,0
20245,38.85,13,3,1,0,2062,6,1,0,0,0,0,0,1,0
38828,49.95,18,0,0,0,-3004,8,3,0,0,1,1,0,2,0
76978,38.85,22,3,1,1,-4666,10,0,0,0,0,0,0,1,0
70081,25.9,13,0,1,1,2196,12,0,0,0,1,1,0,1,0
51665,38.85,15,2,0,0,1964,10,3,0,0,1,0,0,1,0
34189,38.85,13,1,0,0,-4695,19,0,0,0,1,0,0,1,0
44264,12.95,15,1,0,0,-6416,16,2,0,0,0,0,0,1,0
24906,38.85,8,0,0,1,-5363,13,0,0,0,1,0,0,1,0
10020,12.95,12,3,1,1,-1308,6,0,0,1,0,0,0,1,0
88497,12.95,11,2,0,0,5314,21,0,0,0,1,1,0,1,0
22446,12.95,10,2,0,1,5498,12,0,0,0,1,0,0,1,0
91598,44.85,22,3,0,0,3334,21,0,1,0,0,0,0,1,0
3107,12.95,22,2,0,1,2903,8,2,0,0,0,0,0,1,0
62369,38.85,10,3,0,0,63,31,0,0,0,0,0,0,1,0
76572,38.85,13,3,0,0,2778,24,0,0,0,1,1,0,2,0
16365,12.95,13,3,0,0,7150,7,0,0,0,1,0,0,1,0
445,12.95,14,3,0,1,-722,12,0,0,0,0,0,0,3,0
85334,0,16,4,0,0,-5179,19,0,1,0,0,0,0,1,0
11061,38.85,11,2,0,1,-267,20,0,0,0,1,1,0,1,0
68144,10.36,15,3,0,1,-742,9,2,0,0,1,0,0,1,0
44154,38.85,13,3,0,1,-4540,9,2,0,0,0,0,1,1,0
81395,39.96,13,2,1,1,-621,16,0,0,0,1,1,0,1,0
45411,49.95,15,3,1,1,-72,22,0,0,0,1,0,0,3,0
80785,31.08,21,2,0,1,1719,6,2,0,0,1,1,0,3,0
59654,38.85,8,2,1,0,3381,15,4,0,0,1,1,0,1,0
27117,49.95,19,3,0,0,-5495,20,4,0,0,0,0,0,1,0
34102,12.95,12,2,0,1,4295,6,0,0,0,0,0,0,1,0
82642,31.08,13,2,0,1,1631,14,2,0,0,1,1,0,1,0
20127,11.01,12,2,1,1,1936,6,0,0,1,0,0,0,1,0
12235,12.95,9,2,0,1,4102,6,0,1,0,0,1,0,1,0
56015,12.95,22,2,0,1,-3319,8,0,0,0,1,1,0,2,0
56758,12.95,14,3,0,0,5536,12,2,0,0,1,1,0,1,0
31068,12.95,13,0,1,1,4852,9,9,0,0,0,0,0,1,0
81033,11.01,9,3,1,1,-7068,10,1,0,0,0,0,0,2,0
26204,38.85,8,2,1,0,-1000,18,3,1,0,0,0,0,1,0
7051,49.95,19,3,1,1,1546,21,0,0,0,1,0,0,1,0
58734,11.01,10,0,0,0,6216,8,0,0,0,0,0,0,1,0
72742,12.95,11,2,0,1,-1751,8,0,0,0,1,0,1,2,0
51702,12.95,15,0,0,1,-652,10,1,0,0,1,1,0,1,0
3022,38.85,18,3,1,1,473,10,0,0,0,1,1,0,1,0
12997,49.95,19,2,0,0,3171,21,0,0,0,0,1,0,1,0
19031,10.36,17,0,0,0,5946,15,0,0,0,0,0,0,1,0
12241,38.85,9,0,1,0,893,17,0,0,0,1,1,0,1,0
38647,12.95,14,3,0,0,1649,18,0,0,0,0,0,0,1,0
6394,38.85,9,3,0,1,5091,14,2,0,1,1,0,0,1,0
62868,38.85,16,0,1,1,-78,8,0,0,0,0,1,0,1,0
9396,31.08,19,3,0,0,-992,16,0,0,0,1,1,0,1,0
24445,38.85,15,3,0,1,-2258,7,4,0,0,1,0,0,2,0
12759,31.08,16,3,1,0,5534,29,0,0,0,0,0,0,1,0
53936,12.95,20,3,1,0,3309,24,0,0,0,0,0,0,1,0
19933,49.95,10,0,0,0,-287,23,0,0,0,1,1,0,2,0
59634,12.95,7,2,1,1,3391,27,0,0,0,1,1,0,1,0
71223,39.96,11,3,1,1,-5502,9,9,0,0,1,1,0,1,0
19591,12.95,1,3,0,1,953,14,0,1,0,0,0,0,1,0
58129,12.95,16,0,0,1,3520,8,0,0,0,0,0,0,1,0
6729,12.95,14,2,0,0,4595,8,6,1,0,0,0,0,2,0
81510,12.95,14,2,0,1,548,12,2,1,0,1,1,0,1,0
87110,38.85,8,3,0,0,3881,7,0,0,0,1,1,0,1,0
89942,34.95,6,0,0,1,1718,9,9,0,0,0,0,0,1,0
48672,10.36,8,2,0,1,-187,11,0,0,0,0,0,0,1,0
34158,12.95,12,3,0,0,3238,18,0,0,0,0,0,0,1,0
59992,10.36,13,3,0,1,-1225,6,1,0,0,0,0,0,2,0
82164,12.95,7,3,1,1,-5104,11,2,0,0,1,0,0,1,0
81927,10.36,20,3,0,0,4164,14,0,0,0,0,0,0,1,0
60558,25.9,22,3,1,0,418,21,2,0,0,1,0,0,1,0
15591,12.95,13,3,1,0,3854,18,0,0,0,1,1,0,1,0
13701,12.95,13,2,0,0,2503,15,0,0,0,0,1,0,1,0
54271,12.95,12,3,1,1,2595,7,0,0,0,0,1,0,1,0
72780,12.95,12,2,0,1,6957,14,0,0,1,1,1,0,1,0
24903,38.85,8,3,1,0,3427,22,1,0,0,0,1,0,1,0
43428,10.36,19,3,1,1,1216,8,2,0,0,0,0,1,1,0
73136,12.95,16,2,0,1,4229,10,0,0,0,1,1,0,1,0
87145,10.36,8,3,1,0,-4750,22,1,0,0,1,1,0,2,0
42427,12.95,23,2,0,0,2852,21,2,1,0,1,1,0,1,0
66473,12.95,18,3,0,1,6396,15,0,0,0,1,1,0,1,0
37089,38.85,20,2,0,1,4123,9,4,0,0,1,1,0,1,0
84678,38.85,6,3,1,0,3376,11,0,0,0,1,1,0,1,0
7902,38.85,18,2,0,0,1034,12,1,0,0,0,0,0,2,0
21422,38.85,12,0,0,0,2688,22,0,0,0,0,1,0,1,0
70777,10.36,22,3,0,1,226,10,0,0,0,0,0,0,1,0
13435,12.95,10,3,1,1,286,21,0,0,0,0,1,0,1,0
25925,12.95,20,2,0,1,1357,18,1,1,0,1,0,0,3,0
31562,12.95,8,3,0,1,2607,8,2,1,0,0,0,0,1,0
91210,38.85,10,3,0,0,3794,24,0,0,0,1,1,0,1,0
93809,31.08,19,4,1,1,-5424,9,9,0,0,1,1,0,1,0
32401,31.08,10,2,1,1,4191,9,0,0,0,0,0,0,2,0
7829,38.85,16,3,1,0,-6361,32,0,0,0,0,0,0,1,0
70134,49.95,14,1,1,0,-7298,18,0,0,0,1,0,0,1,0
39197,12.95,2,3,1,0,5415,22,0,1,0,1,0,0,1,0
87164,12.95,9,3,0,1,-5664,6,1,0,0,1,1,0,1,0
57793,12.95,12,3,0,1,849,13,0,0,0,0,0,0,2,0
25245,10.36,13,0,1,0,4260,22,2,0,0,0,0,0,1,0
86138,38.85,11,3,0,1,1699,7,0,0,0,1,0,0,2,0
24947,25.9,9,3,0,0,522,23,0,0,0,0,1,0,1,0
51342,38.85,11,3,0,1,2128,9,9,0,0,0,0,0,1,0
54376,49.95,15,3,1,0,2674,23,0,0,0,1,1,0,1,0
73387,38.85,20,0,1,1,-1219,11,3,0,0,0,0,0,2,0
83193,12.95,22,3,0,1,1084,9,9,0,0,1,0,1,1,0
3728,49.95,10,3,0,1,-4109,7,0,0,0,0,1,0,1,0
21849,25.9,16,3,0,1,1353,11,8,0,0,1,0,0,1,0
9036,49.95,12,3,1,0,5242,19,2,0,0,1,1,0,1,0
71728,38.85,15,0,0,1,-5023,11,3,0,0,1,0,0,1,0
13933,12.95,16,3,1,1,6581,20,2,0,0,1,1,0,2,0
18573,38.85,13,2,0,0,-6969,17,0,0,0,1,1,0,1,0
36777,12.95,15,2,0,1,1600,21,0,0,0,1,0,0,1,0
52439,12.95,9,3,1,0,692,25,0,0,0,1,0,0,1,0
34956,12.95,22,3,0,1,-84,20,0,0,0,1,1,0,2,0
87644,19.95,15,3,0,0,-10027,23,0,0,0,0,0,0,1,0
1110,12.95,10,2,1,1,1375,9,9,0,0,1,1,0,2,0
43822,25.9,9,2,0,1,806,22,4,0,0,1,1,0,1,0
27225,38.85,20,3,0,1,184,10,0,0,0,1,0,0,1,0
6119,10.36,20,3,1,1,4793,18,0,0,0,1,0,0,1,0
87305,38.85,11,2,1,1,4685,8,2,1,0,1,0,0,1,0
47623,38.85,10,2,0,1,1609,9,2,0,0,1,1,0,1,0
68959,38.85,12,3,1,0,5082,28,0,0,0,1,1,0,1,0
59741,49.95,10,0,0,1,-3038,12,0,0,0,1,0,0,2,0
27924,38.85,14,0,0,0,326,22,0,0,0,1,0,0,1,0
65951,49.95,11,2,0,0,2276,16,0,0,0,1,1,0,2,0
74922,38.85,12,2,1,0,3649,24,2,0,0,1,0,0,1,0
64898,12.95,12,2,1,0,2085,34,0,1,0,1,1,0,1,0
35129,38.85,8,3,1,1,85,9,9,0,0,1,0,0,1,0
4046,10.36,18,0,0,1,4964,11,0,1,0,0,0,0,1,0
6800,49.95,15,3,1,0,1500,19,1,0,0,1,0,0,1,0
72882,12.95,13,3,0,1,-1361,8,0,0,0,1,1,0,1,0
20318,38.85,14,3,0,0,-2066,17,0,0,0,0,0,0,1,0
56617,38.85,13,3,0,0,549,20,0,0,0,1,1,0,1,0
11280,12.95,13,3,0,1,2043,9,0,0,0,0,0,0,1,0
69073,12.95,15,3,1,1,3849,6,0,0,0,0,0,0,1,0
86240,49.95,13,3,1,0,3844,22,1,0,0,1,1,0,1,0
62174,12.95,8,0,0,1,4715,8,0,0,0,1,0,0,1,0
76209,10.36,22,3,0,1,4620,10,2,0,0,1,1,0,1,0
46395,12.95,15,3,0,1,4335,6,0,0,0,0,0,0,2,0
35263,38.85,10,1,1,0,3904,16,0,0,0,0,0,0,1,0
72834,38.85,12,3,0,0,-2742,23,0,0,0,1,1,0,1,0
9887,23.31,11,3,1,1,-4457,9,3,0,0,0,0,0,2,0
12042,38.85,23,2,0,0,4856,21,2,1,0,1,1,0,1,0
35663,12.95,15,3,0,0,1411,11,0,0,0,1,1,0,1,0
91866,14.95,11,3,1,0,5768,22,0,0,0,0,0,0,1,0
46261,10.36,12,3,0,1,2499,13,0,0,0,1,1,0,1,0
19183,38.85,19,3,1,1,3732,13,2,0,0,1,0,0,2,0
49829,38.85,8,3,1,1,2315,15,6,0,0,1,1,0,1,0
4373,12.95,9,3,1,1,5607,11,1,0,1,0,0,0,2,0
36239,38.85,7,3,0,0,-4220,17,3,0,0,1,1,0,1,0
51223,38.85,10,0,1,1,-471,7,2,0,0,1,0,0,1,0
62988,38.85,17,3,0,1,-2193,7,0,0,0,1,1,0,2,0
91315,38.85,12,3,1,0,4202,16,0,0,0,0,0,0,1,0
81637,38.85,16,3,0,0,892,13,0,0,0,0,0,0,1,0
934,12.95,23,2,0,0,-228,16,3,0,0,0,0,0,1,0
85898,25.9,7,2,0,1,-2854,7,4,0,0,0,0,0,1,0
23802,12.95,18,0,1,1,3704,10,1,1,0,0,0,0,1,0
30980,38.85,12,3,0,0,-315,9,4,0,0,0,0,0,3,0
36209,10.36,6,3,0,1,1279,7,2,0,0,1,1,0,2,0
90764,12.95,23,3,0,1,4464,8,0,0,0,0,0,0,1,0
42576,12.95,8,3,0,1,2166,8,2,0,0,0,0,0,1,0
4776,38.85,15,3,0,1,-7372,9,0,0,0,1,1,0,1,0
4965,38.85,17,0,0,0,2056,6,4,0,0,0,0,0,1,0
49279,10.36,16,2,1,1,7469,18,2,0,0,0,0,0,1,0
17757,11.01,20,3,0,1,-1845,25,0,0,0,0,0,0,1,0
239,12.95,10,3,1,1,6284,9,9,1,0,0,0,0,1,0
34323,25.9,14,2,0,1,2753,8,1,0,0,0,0,0,1,0
38198,38.85,23,2,1,0,3520,19,0,0,0,1,0,0,1,0
4818,25.9,15,2,0,1,4942,15,0,0,0,0,0,0,1,0
19903,38.85,10,3,1,0,3840,32,0,0,0,0,0,0,1,0
59587,38.85,0,3,1,0,-2747,21,0,0,0,0,0,0,1,0
75634,38.85,8,3,0,1,-6703,19,0,0,0,1,1,0,1,0
61317,38.85,20,0,0,1,-1170,15,0,0,0,0,0,0,1,0
33355,12.95,18,2,0,1,6508,7,3,1,0,1,0,0,1,0
69104,38.85,15,2,0,0,1158,23,0,0,0,1,1,0,1,0
19314,38.85,20,2,0,0,4405,18,0,0,0,0,0,0,1,0
31006,12.95,12,2,0,1,534,18,0,0,0,1,1,0,2,0
15952,38.85,20,2,1,0,2531,16,0,0,0,1,0,0,1,0
66936,12.95,10,0,1,0,5189,23,0,0,0,0,0,0,1,0
27259,38.85,21,3,0,1,-271,9,9,0,0,1,1,0,3,0
56825,38.85,15,3,0,1,5111,8,2,0,0,0,0,0,1,0
89737,12.95,21,2,0,1,306,10,4,0,0,0,0,0,1,0
55469,12.95,15,3,1,1,-11175,10,5,0,0,1,1,0,1,0
20602,38.85,17,3,1,1,3312,8,0,0,0,0,0,0,1,0
90526,12.95,17,4,0,0,3556,15,0,0,0,0,0,0,1,0
45399,12.95,15,3,0,0,-4947,13,0,0,0,0,0,0,2,0
49203,49.95,15,2,1,0,678,26,0,0,0,1,1,0,1,0
15746,38.85,15,2,1,1,2093,9,9,0,0,1,1,0,1,0
84937,10.36,11,2,1,1,7,13,4,0,0,0,0,0,1,0
63572,38.85,9,3,0,1,-6839,8,0,0,0,1,1,0,2,0
47399,12.95,0,1,0,0,3330,21,0,0,1,1,1,0,1,0
62257,12.95,9,1,0,1,219,12,3,0,0,0,1,0,1,0
7212,38.85,3,0,1,0,-2620,17,0,1,0,1,0,0,1,0
65707,12.95,5,3,1,1,2662,20,0,0,0,1,1,0,1,0
58886,12.95,12,3,0,0,4067,20,0,1,0,1,1,0,1,0
48311,12.95,19,3,0,0,-874,13,0,0,0,0,0,0,1,0
67645,12.95,21,3,0,0,7764,16,2,0,0,1,1,0,1,0
22105,38.85,21,2,0,1,2223,7,1,0,0,0,0,0,1,0
26498,38.85,12,2,1,1,683,10,0,0,0,0,0,0,3,0
13361,12.95,8,3,1,1,1070,9,9,0,0,0,0,0,2,0
81971,38.85,21,0,1,0,-356,19,0,0,0,0,0,0,1,0
89786,38.85,22,3,0,1,5120,8,2,0,0,0,1,0,1,0
11835,12.95,19,3,1,0,4748,26,0,0,0,1,0,0,1,0
18696,12.95,14,2,0,1,3691,10,2,0,0,1,1,0,1,0
33210,38.85,17,3,0,0,4933,22,0,1,0,0,0,0,1,0
51825,12.95,16,0,0,1,2188,7,0,0,0,1,0,0,1,0
17107,38.85,12,2,1,0,-2833,8,0,0,0,1,1,0,3,0
65026,12.95,14,3,0,1,2846,13,0,0,0,1,0,0,1,0
43264,11.01,17,3,0,1,-5415,8,0,0,0,1,0,0,2,0
77689,12.95,14,3,1,1,-1247,14,0,0,0,1,0,0,1,0
32300,12.95,8,3,0,1,5249,9,0,0,0,0,0,0,1,0
57823,12.95,13,3,0,1,2264,18,0,0,0,1,0,0,1,0
54633,38.85,20,3,1,1,2697,21,0,0,0,1,1,0,1,0
24137,38.85,8,3,0,1,-5890,23,0,0,0,0,1,0,1,0
40385,12.95,12,3,0,1,-1055,21,0,0,0,0,0,0,1,0
11227,25.9,12,2,1,1,2677,10,0,0,0,0,1,0,1,0
919,38.85,23,1,0,1,2229,7,2,0,0,0,0,0,1,0
51890,49.95,17,3,0,1,-7408,8,0,0,0,1,0,0,1,0
36994,31.08,18,3,0,1,-6150,8,4,0,0,1,0,0,2,0
82571,31.08,12,2,0,1,5102,17,0,0,0,0,0,0,1,0
74864,38.85,11,3,1,1,676,12,0,0,0,1,1,0,1,0
46883,38.85,11,0,0,0,-3392,14,0,0,0,1,1,0,1,0
52582,12.95,11,2,1,0,6213,23,3,0,0,0,1,0,1,0
30182,38.85,13,3,1,1,1748,7,2,1,0,1,1,0,1,0
28871,38.85,12,3,1,1,-3007,14,4,0,0,1,0,0,1,0
27102,38.85,19,3,1,1,2978,10,0,0,0,1,0,0,2,0
65482,10.36,20,3,0,1,2350,7,3,0,1,1,0,0,2,0
13088,38.85,20,3,1,1,-1517,9,9,0,0,0,0,0,2,0
77556,49.95,13,2,0,0,1509,12,0,0,0,1,1,0,1,0
59800,12.95,10,3,1,0,-6281,20,0,0,0,1,1,0,1,0
69459,12.95,22,2,0,1,-1272,6,3,0,0,1,1,0,1,0
58661,38.85,9,3,0,0,6657,9,0,0,0,1,1,0,1,0
34743,12.95,18,3,1,1,3341,18,1,0,0,1,1,0,2,0
64021,38.85,14,3,1,1,-1221,9,0,0,0,1,0,0,1,0
81452,12.95,14,2,0,1,5626,7,0,1,1,1,0,0,1,0
26476,38.85,12,3,1,0,3829,13,0,0,0,1,0,0,1,0
51444,38.85,12,2,1,0,4500,18,0,0,0,0,0,0,1,0
5353,38.85,8,3,1,1,3324,9,1,0,0,0,0,1,1,0
86927,9.71,22,3,0,0,3231,14,0,0,0,1,1,0,1,0
32676,38.85,12,2,0,1,783,26,4,0,0,0,0,0,1,0
9467,38.85,20,3,1,1,746,22,2,0,0,1,1,0,1,0
88168,12.95,17,3,0,1,-19445,6,0,0,0,1,0,0,1,0
46481,10.36,17,2,0,1,-5437,8,0,0,0,0,0,0,1,0
84669,10.36,4,2,0,1,2879,9,2,0,0,0,0,0,1,0
87092,49.95,7,2,0,1,-1784,28,0,0,0,1,1,0,2,0
29969,12.95,11,2,1,0,1812,18,0,0,0,0,0,0,2,0
45317,49.95,14,2,0,1,1424,9,0,0,0,1,0,0,1,0
25342,12.95,14,3,0,0,5269,18,3,0,0,1,0,0,1,0
77039,12.95,0,3,0,1,2551,7,1,0,0,1,1,0,1,0
29621,12.95,0,3,0,1,4164,9,9,0,0,1,1,0,1,0
2631,38.85,1,2,0,1,1479,7,2,0,1,1,1,0,1,0
16367,11.01,13,0,0,1,1255,18,0,0,0,0,0,0,1,0
12012,12.95,22,3,1,0,5900,15,4,0,0,0,0,0,1,0
31543,38.85,8,3,0,0,-9226,15,0,0,0,1,0,0,1,0
72628,38.85,10,3,0,1,3015,14,0,0,0,0,1,0,1,0
17211,49.95,13,3,1,0,3330,16,2,0,0,1,0,0,1,0
87083,38.85,7,3,1,1,4532,11,0,0,0,1,0,0,2,0
70729,38.85,21,2,1,0,-2170,23,0,0,0,1,1,0,1,0
64523,38.85,2,3,0,1,-5141,17,0,0,0,1,0,0,2,0
56692,25.9,13,3,0,1,2075,8,0,0,0,1,1,0,1,0
32301,12.95,8,3,0,1,2463,31,0,0,1,0,1,0,1,0
51579,49.95,14,2,0,1,2983,22,0,0,0,1,1,0,1,0
21001,11.65,23,3,1,0,4179,27,0,0,0,1,1,0,1,0
38994,12.95,21,2,1,1,-5901,13,0,0,0,0,1,0,1,0
18676,49.95,14,3,1,0,1407,7,0,0,0,1,1,0,1,0
51587,38.85,14,2,0,0,1921,7,0,0,0,0,0,0,1,0
46513,59.4,18,3,0,1,4525,24,0,0,0,1,0,0,1,0
27615,38.85,11,2,0,0,1857,22,0,0,0,0,0,0,1,0
82591,12.95,13,2,0,1,249,9,9,0,0,1,1,1,1,0
86752,38.85,20,0,1,1,-2531,19,0,0,0,1,1,0,1,0
69611,38.85,8,0,1,1,-2133,8,3,0,0,0,0,0,1,0
54732,25.9,23,3,0,1,6764,20,1,0,0,0,1,0,3,0
30267,10.36,14,2,0,1,4297,6,0,0,0,1,1,0,2,0
55551,12.95,16,3,0,1,-3741,9,9,0,0,1,1,0,2,0
64048,59.4,15,0,0,0,1387,11,0,0,0,0,0,0,1,0
27507,12.95,9,0,1,1,719,8,0,1,0,0,0,0,1,0
5204,38.85,22,2,1,0,2030,6,0,0,0,1,0,0,1,0
41188,10.36,1,3,1,1,1216,8,2,0,0,0,0,1,1,0
644,10.36,17,3,0,1,4772,9,9,0,0,1,1,0,1,0
15708,12.95,15,2,1,0,-3708,6,0,0,0,0,0,0,1,0
53714,12.95,15,3,0,1,2938,12,3,0,0,0,0,0,1,0
20934,25.9,21,2,0,0,1999,6,6,1,0,0,0,0,1,0
7104,12.95,21,0,1,0,4913,30,1,0,0,0,0,0,1,0
84416,25.9,19,3,1,1,-1213,13,3,0,0,0,0,0,2,0
64810,12.95,11,0,1,0,-78,25,1,0,0,0,0,0,1,0
25824,12.95,19,3,1,1,-5234,7,1,0,0,0,0,0,1,0
45709,12.95,19,3,0,0,-993,14,1,0,0,0,0,0,1,0
44523,31.08,18,3,1,1,4334,25,0,1,0,0,0,0,1,0
26367,31.08,10,3,0,0,3938,23,2,0,0,0,0,0,1,0
15368,12.95,8,3,1,1,-742,18,0,0,0,1,1,0,1,0
70546,38.85,18,3,1,0,1780,14,0,0,0,1,1,0,1,0
25823,12.95,19,3,0,1,2690,8,0,0,0,1,0,0,2,0
22989,38.85,17,3,0,0,3961,9,0,0,0,1,0,0,1,0
18998,38.85,16,3,0,1,587,8,0,0,0,0,0,0,1,0
18765,12.95,14,3,1,1,-1746,9,9,0,0,0,0,1,1,0
39266,49.95,8,3,0,0,1487,7,0,1,0,1,0,0,1,0
13852,38.85,15,3,0,1,1625,7,4,0,0,1,1,0,1,0
65278,12.95,16,3,0,1,5316,10,0,0,0,1,0,0,1,0
11141,38.85,12,3,1,0,-4551,13,0,0,0,1,0,0,1,0
75916,12.95,14,3,0,0,-2711,15,3,0,0,1,1,0,1,0
57435,12.95,6,3,0,1,-228,9,9,0,0,1,1,0,3,0
84644,12.95,1,3,0,0,4520,14,1,0,0,1,0,0,1,0
53233,10.36,21,3,0,1,6436,7,0,1,0,1,1,0,1,0
