,amount,hour1,field1,field2,flag1,field3,field4,field5,indicator1,indicator2,flag2,flag3,flag4,flag5,targets
22093,38.85,20,3,0,0,2413,10,0,0,0,1,1,0,3,0
35062,12.95,1,3,0,0,1416,6,0,0,0,0,0,0,1,0
27335,12.95,23,3,0,1,2128,9,9,0,0,1,1,0,2,0
14031,31.08,18,3,0,0,3673,21,0,0,0,1,0,0,2,0
11371,38.85,14,3,0,0,1378,10,0,0,0,1,0,0,1,0
48695,49.95,8,0,0,0,3143,21,0,1,0,0,0,0,1,0
24416,12.95,15,2,0,0,5070,21,0,0,0,0,1,0,1,0
50270,38.85,13,3,0,1,-924,9,2,0,0,0,1,0,1,0
53429,38.85,9,2,1,0,-2555,10,2,0,0,1,0,0,1,0
15720,49.95,15,3,0,1,4498,7,0,0,0,1,1,0,1,0
18303,12.95,11,2,1,1,-7696,6,0,0,0,0,0,0,1,0
67377,12.95,15,3,0,1,3143,8,0,0,0,1,1,0,1,0
91116,49.95,13,3,0,0,3419,10,3,0,0,0,0,0,1,0
23631,38.85,14,3,0,0,-2116,18,5,0,0,0,0,0,1,0
78519,12.95,7,3,0,1,-659,6,1,0,0,1,1,0,1,0
64572,12.95,7,3,0,1,-119,20,3,0,0,0,1,0,1,0
13992,12.95,17,3,0,1,5002,18,0,0,0,0,0,0,1,0
59548,38.85,22,0,1,0,-11340,26,0,0,0,0,0,0,1,0
53667,12.95,14,3,0,1,5168,20,0,1,0,1,1,0,1,0
62689,38.85,14,2,1,0,3906,29,0,0,0,1,1,0,1,0
20809,12.95,19,3,0,1,-661,7,0,0,0,1,1,0,1,0
56870,25.9,15,2,1,1,4388,14,5,0,0,0,0,0,2,0
19579,38.85,1,3,1,1,1051,7,0,0,0,0,0,1,1,0
38522,12.95,12,3,0,1,4629,22,0,0,0,1,1,0,1,0
71306,59.4,11,3,1,0,-647,23,0,0,0,1,0,0,1,0
12434,12.95,12,3,1,1,-1550,16,2,1,0,1,1,0,1,0
48313,31.08,19,3,1,0,-9456,7,2,0,0,1,0,0,1,0
49859,38.85,9,3,1,0,-798,19,1,0,1,1,0,0,1,0
9480,31.08,21,0,0,0,4381,9,1,0,0,1,0,0,1,0
944,38.85,0,2,0,1,-2425,9,9,0,0,1,1,0,1,0
10088,10.36,13,3,0,0,-6502,12,0,0,0,1,0,0,1,0
12173,38.85,7,3,0,0,359,21,0,0,0,1,1,0,1,0
17744,12.95,20,3,1,1,3020,7,0,0,0,1,1,0,1,0
66227,12.95,14,3,1,1,-519,19,1,0,0,0,0,0,1,0
75848,25.9,13,2,0,1,-1444,8,1,0,0,1,1,0,1,0
86016,10.36,9,3,0,1,1107,19,1,0,0,1,1,0,1,0
73955,38.85,13,3,1,0,-4223,7,0,0,0,1,0,0,1,0
13081,12.95,20,3,1,0,1602,17,0,0,0,1,1,0,1,0
62686,25.9,14,3,1,1,3697,11,0,0,0,1,0,0,2,0
82278,12.95,9,2,1,0,-5686,13,1,0,0,0,0,0,3,0
4401,38.85,10,3,1,1,-1334,16,0,0,0,1,0,0,1,0
24332,12.95,13,3,0,1,544,7,2,0,0,0,0,0,1,0
65780,11.01,8,3,1,1,2194,9,2,0,1,1,1,0,1,0
58501,12.95,22,3,1,1,1559,26,4,0,0,0,0,0,1,0
25017,12.95,10,2,1,0,3305,26,0,0,0,0,0,0,1,0
15576,12.95,12,3,1,0,-1017,19,2,0,1,0,0,0,1,0
86906,38.85,22,0,1,0,3357,9,0,1,0,0,0,0,1,0
53327,25.9,1,3,1,1,7727,16,2,0,0,1,1,0,4,0
69531,12.95,3,0,1,1,-3605,18,0,1,0,1,0,0,1,0
80560,12.95,17,3,0,1,5324,8,0,0,0,0,0,0,2,0
85519,12.95,18,2,0,1,3639,21,0,0,0,1,0,0,1,0
25786,31.08,19,3,1,1,1397,10,0,0,0,0,1,0,1,0
14316,12.95,1,3,0,1,-2716,9,9,0,0,0,0,0,2,0
39396,38.85,11,3,0,1,-7389,19,4,0,0,1,1,0,1,0
64213,12.95,17,3,1,0,7970,7,2,0,0,1,1,0,2,0
79024,12.95,13,2,0,1,-1229,11,0,1,0,1,1,0,1,0
25178,25.9,12,3,1,1,-6020,23,0,0,0,0,0,0,1,0
31641,12.95,10,3,0,0,-396,25,4,0,0,1,1,0,1,0
63089,12.95,19,0,1,0,4054,9,3,0,0,0,0,0,1,0
78817,10.36,11,2,0,1,3902,9,0,0,0,0,0,0,2,0
31770,49.95,13,3,1,0,-2838,18,4,0,0,0,0,0,1,0
69224,38.85,18,3,0,1,2754,7,0,0,0,1,0,0,1,0
9626,31.08,2,2,0,0,3067,18,1,0,0,1,1,0,1,0
82668,12.95,14,2,0,1,-1342,23,0,1,0,1,0,0,1,0
52482,38.85,10,1,1,1,-6072,7,2,1,0,0,1,0,1,0
43199,25.9,16,0,0,1,-6779,9,9,0,0,0,0,0,2,0
82569,38.85,12,0,0,1,1938,9,0,0,0,0,0,0,1,0
75885,49.95,14,2,1,0,3520,6,0,0,0,0,1,0,2,0
52092,38.85,20,3,1,1,-6081,6,0,0,0,0,0,0,1,0
12221,12.95,9,3,1,1,-1290,8,0,0,0,1,0,0,1,0
64897,10.36,12,2,0,1,-10,12,6,0,0,1,0,0,3,0
54613,10.36,19,3,1,0,-1599,21,1,0,0,1,0,0,1,0
81933,25.9,21,3,0,1,-1590,7,0,1,0,1,1,0,1,0
47833,12.95,13,3,0,0,2469,19,0,0,0,0,0,0,1,0
78316,38.85,21,3,0,0,-2993,14,0,0,0,0,0,0,1,0
10349,12.95,16,3,1,0,3887,19,3,1,0,1,1,0,1,0
35154,12.95,8,3,1,1,3391,27,0,0,0,1,1,0,1,0
47438,12.95,2,3,0,0,6179,16,2,0,0,0,0,0,1,0
47237,12.95,19,3,1,0,2794,24,0,0,0,0,0,0,1,0
61456,38.85,1,2,0,0,3212,9,4,0,0,0,0,0,1,0
81212,10.36,11,3,1,1,-380,22,3,0,0,1,1,0,1,0
72168,10.36,20,3,0,1,-871,9,0,0,0,1,0,0,2,0
58030,12.95,15,2,0,0,-4634,17,0,0,0,1,1,0,1,0
82559,38.85,12,0,0,1,1874,8,3,0,0,1,1,0,4,0
60321,10.36,16,2,0,1,-5437,8,0,0,0,0,0,0,1,0
64935,38.85,12,3,1,1,4961,11,3,0,0,1,1,0,2,0
27532,38.85,9,3,0,0,274,15,0,0,0,1,1,0,1,0
46386,36.26,15,3,0,0,5306,24,0,1,0,0,0,0,1,0
85447,12.95,17,3,0,1,-1079,6,5,0,0,0,0,0,2,0
12997,49.95,19,2,0,0,3171,21,0,0,0,0,1,0,1,0
14978,38.85,16,3,0,0,5091,7,4,1,0,1,1,0,1,0
12289,12.95,10,3,1,0,3138,16,0,0,0,1,1,0,1,0
83484,12.95,12,2,0,1,3073,21,4,0,0,1,0,0,1,0
12372,25.9,11,3,0,1,2375,11,0,1,0,1,0,0,2,0
39510,25.9,14,0,0,1,-4130,10,0,0,0,1,1,0,1,0
31977,38.85,18,0,0,0,1231,16,0,0,0,0,0,0,1,0
1425,38.85,14,3,1,0,124,21,1,0,0,1,1,0,1,0
89631,10.36,19,2,0,1,-683,6,0,0,0,0,1,0,1,0
51586,38.85,14,3,0,1,-2197,9,0,0,0,0,0,0,1,0
91260,38.85,17,3,0,0,-172,15,0,0,0,1,0,0,1,0
5397,49.95,9,2,1,0,2313,19,0,0,0,1,0,0,1,0
18773,38.85,14,3,0,1,-2992,8,0,0,0,1,0,0,1,0
33879,12.95,9,2,0,1,808,11,0,0,0,1,0,0,2,0
5082,12.95,19,2,1,0,-3779,18,3,0,0,1,0,0,1,0
41177,38.85,0,3,0,0,863,12,2,0,0,1,0,0,1,0
44597,12.95,19,2,0,1,-3060,7,0,0,0,1,1,0,2,0
21722,38.85,15,3,0,1,294,8,0,0,0,0,0,0,2,0
18435,38.85,12,3,0,1,-8549,9,9,0,0,1,1,0,1,0
9698,31.08,8,3,1,1,1283,7,0,0,0,1,0,0,1,0
73621,12.95,7,2,0,1,607,8,2,0,0,1,1,0,1,0
25118,12.95,11,0,0,1,-1828,8,0,0,0,0,0,0,1,0
28019,10.36,15,2,0,1,-2884,20,4,0,0,1,0,0,1,0
22926,12.95,16,3,1,1,4880,11,2,0,0,1,0,0,2,0
62754,11.01,15,3,1,1,-1407,8,0,1,0,1,0,0,1,0
70355,38.85,16,2,1,1,110,8,1,0,0,1,1,0,2,0
47241,38.85,19,2,0,0,-3207,14,0,0,0,0,0,0,1,0
53172,12.95,20,3,0,0,1476,21,0,0,0,0,1,0,1,0
11573,12.95,16,3,1,1,4118,8,0,0,0,0,0,1,1,0
36607,38.85,13,0,0,0,-6177,20,0,0,0,0,0,0,1,0
19381,38.85,21,3,0,0,238,21,1,0,0,1,1,0,1,0
18747,38.85,14,3,0,0,-1892,17,0,0,0,0,0,0,1,0
88435,10.36,10,1,0,1,208,10,0,0,0,1,0,0,1,0
80443,12.95,15,3,1,1,1959,6,0,0,0,0,0,0,2,0
31837,49.95,15,2,0,0,1685,19,0,0,0,1,0,0,1,0
30449,38.85,17,3,1,0,-323,21,0,0,0,1,1,0,1,0
89383,38.85,13,0,0,1,4348,9,9,0,0,0,1,0,1,0
6747,12.95,15,2,1,1,2588,9,0,1,0,0,0,0,1,0
77941,38.85,17,3,0,1,780,18,0,0,0,1,1,0,1,0
43502,12.95,20,2,1,0,1609,25,0,0,0,1,1,0,1,0
5139,38.85,20,3,0,0,4223,17,0,0,0,0,0,0,1,0
70412,38.85,17,3,0,1,-509,9,9,0,0,0,0,1,1,0
50033,12.95,11,0,0,1,-1499,6,0,0,0,1,1,0,1,0
7162,38.85,22,3,1,1,-4250,14,0,0,0,0,0,0,2,0
49253,38.85,16,3,0,0,1720,31,0,0,0,0,0,0,1,0
54518,38.85,17,3,1,1,-7273,16,0,0,0,1,0,0,1,0
12603,38.85,14,2,1,1,1480,13,0,0,0,1,0,0,2,0
71901,38.85,16,3,1,1,-6887,9,0,0,0,1,1,0,1,0
47712,12.95,11,2,0,1,3919,8,1,0,0,0,0,0,2,0
68799,38.85,8,2,1,0,464,16,1,0,0,1,0,0,1,0
42845,31.08,12,3,0,1,3644,7,0,0,0,0,0,0,1,0
35605,12.95,15,3,0,1,2448,23,0,1,0,1,1,0,1,0
70316,12.95,15,3,0,1,2249,11,0,0,0,0,0,0,1,0
15888,23.3,18,3,0,0,759,18,5,0,0,1,1,0,1,0
42294,38.85,21,3,1,1,1306,24,0,0,0,0,0,0,1,0
5033,38.85,18,3,0,1,-3348,10,0,0,0,1,1,0,1,0
34471,39.96,15,1,0,0,580,7,1,0,0,0,0,0,1,0
55566,38.85,16,2,1,0,59,21,2,0,0,0,0,0,1,0
78968,25.9,12,3,1,1,3087,8,0,0,0,1,1,0,1,0
1028,12.95,8,2,0,1,1154,7,0,0,0,0,0,0,3,0
20892,10.36,21,3,1,0,4274,17,0,0,0,0,0,0,1,0
35030,38.85,0,2,1,0,-4168,7,1,0,0,0,1,0,1,0
80185,38.85,12,0,0,1,-12005,9,9,0,0,1,1,0,1,0
30785,10.36,4,3,0,1,1293,7,0,1,0,0,0,0,1,0
70203,12.95,14,3,1,1,-3139,8,0,0,0,0,0,0,1,0
49544,10.36,20,2,1,1,4269,18,0,0,0,0,0,0,1,0
76640,38.85,14,3,0,0,3337,24,0,0,0,0,0,0,1,0
41680,12.95,13,3,1,0,2248,23,2,0,0,0,1,0,2,0
17499,10.36,17,2,0,1,-2365,18,1,0,0,1,0,0,1,0
59884,38.85,11,3,1,1,186,9,1,0,0,0,0,0,2,0
5279,25.9,0,3,0,1,2435,31,1,0,0,1,1,0,1,0
4770,34.95,15,1,1,1,3615,10,2,0,0,0,0,0,2,0
73403,38.85,20,0,0,0,4644,15,3,0,0,0,0,0,1,0
1611,38.85,18,3,0,1,-853,13,0,0,0,0,1,0,1,0
63432,38.85,7,3,1,0,4604,23,1,0,0,1,1,0,1,0
83046,38.85,19,2,1,1,-438,9,9,0,0,1,0,0,1,0
52736,38.85,13,3,1,1,5744,8,3,0,0,0,0,0,1,0
44706,38.85,21,0,1,0,2398,17,1,0,0,1,0,0,1,0
3170,25.9,1,0,1,1,3181,9,0,0,0,1,0,0,2,0
22713,12.95,13,2,1,1,-364,18,0,0,0,1,1,0,1,0
85070,12.95,12,3,0,0,-2829,17,0,0,0,0,0,0,1,0
31964,11.01,18,2,0,0,2207,17,2,0,0,0,0,0,1,0
257,12.95,11,3,0,0,7497,12,6,0,0,1,1,0,4,0
52466,12.95,10,3,0,0,-4850,22,4,0,0,1,1,0,1,0
92051,12.95,20,4,0,0,1649,6,0,0,0,1,1,0,1,0
20855,31.08,20,3,1,1,5645,22,2,0,0,1,0,0,1,0
28632,12.95,8,3,0,1,86,9,9,1,0,1,0,0,1,0
39307,38.85,9,3,0,0,-6526,13,2,0,0,0,0,0,1,0
80667,34.95,19,3,1,0,-3746,8,0,0,0,0,1,0,2,0
63584,12.95,10,2,1,0,-922,21,0,0,0,0,0,0,1,0
60672,12.95,2,3,1,0,3349,16,2,0,0,1,1,0,1,0
20542,12.95,16,3,0,1,-262,20,0,0,0,0,0,0,1,0
17828,38.85,21,3,0,1,3633,11,2,1,0,0,0,0,1,0
22886,10.36,15,3,0,1,2202,8,0,0,0,1,0,0,1,0
39156,12.95,0,3,1,0,2262,17,0,0,0,0,0,0,1,0
36453,36.9,11,2,1,0,3360,7,0,0,0,0,0,0,1,0
25158,12.95,12,3,0,0,-1819,8,1,1,0,0,0,0,2,0
60506,38.85,21,3,0,0,1024,7,0,0,0,0,0,0,2,0
41142,12.95,23,3,1,1,4764,12,2,0,0,0,0,0,1,0
44857,12.95,6,3,0,1,2833,17,0,0,0,1,0,0,1,0
62216,38.85,9,3,1,0,-5593,8,1,0,0,0,1,0,1,0
30455,38.85,17,3,0,0,-10271,8,8,0,0,1,1,0,1,0
90922,10.36,18,3,1,1,-6668,10,4,0,0,0,1,0,1,0
9999,12.95,12,3,0,1,2760,8,0,0,0,0,0,0,3,0
50704,12.95,18,3,0,0,1266,8,0,0,0,0,0,0,1,0
56360,38.85,10,0,0,0,1133,25,0,0,0,0,0,0,1,0
7339,12.95,10,0,0,1,1572,9,9,0,0,1,1,0,1,0
86954,36.26,23,2,0,1,2268,9,9,0,1,0,0,0,1,0
88213,12.95,20,3,0,1,4078,8,0,1,0,1,1,0,1,0
626,38.85,16,2,1,0,1896,9,2,0,0,1,0,0,2,0
93626,38.85,12,4,0,0,2384,8,0,0,0,1,1,1,1,0
47134,12.95,17,0,1,1,-6311,9,9,0,0,1,0,0,2,0
5096,38.85,19,2,0,0,1025,10,2,0,0,0,0,0,2,0
8084,38.85,22,3,0,0,-7679,23,0,0,0,1,0,0,1,0
62468,12.95,12,0,1,0,194,24,0,0,0,0,0,0,1,0
67963,38.85,11,2,0,1,-2767,9,0,0,0,0,1,0,2,0
31629,38.85,10,3,1,0,-5452,18,0,0,0,0,0,0,1,0
36645,38.85,14,3,1,0,4988,18,3,0,0,0,0,0,1,0
66632,12.95,22,3,0,1,-6855,13,0,0,0,0,0,0,2,0
54008,38.85,23,2,0,1,2986,16,0,0,0,0,0,0,1,0
134,12.95,8,3,0,0,5072,8,0,0,0,0,0,0,1,0
26866,38.85,16,3,1,0,-6769,14,0,0,0,1,1,0,1,0
67164,25.9,13,3,1,1,3448,6,0,1,0,0,0,0,3,0
44488,38.85,18,2,0,1,-6111,9,9,0,0,1,0,0,2,0
56601,38.85,13,0,0,0,-5400,22,0,0,0,0,0,0,1,0
50513,38.85,16,3,0,1,2653,24,2,0,0,1,1,0,2,0
67897,38.85,10,3,1,1,2207,7,0,0,0,0,0,0,2,0
84799,38.85,9,3,0,0,3440,23,0,0,0,0,1,0,1,0
68653,38.85,23,2,1,0,891,27,0,0,0,1,0,0,1,0
6271,38.85,4,2,0,0,5999,20,0,1,0,0,1,0,2,0
16524,12.95,17,2,0,0,-1331,20,3,0,0,0,0,0,1,0
1591,20.72,18,0,1,1,-1830,20,0,0,0,0,1,0,1,0
51785,10.36,16,3,0,1,6436,7,0,1,0,1,1,0,1,0
90453,38.85,20,4,1,0,4105,8,0,0,0,0,0,0,1,0
40912,12.95,18,2,1,0,-6149,21,0,0,0,0,1,0,1,0
92751,38.85,15,4,0,1,-1527,9,9,0,0,0,0,0,3,0
5252,12.95,23,3,1,0,5780,27,0,0,0,0,0,0,1,0
72639,38.85,10,3,0,1,-1272,11,0,0,0,0,0,0,1,0
23090,10.36,19,3,1,1,523,11,0,1,0,1,1,0,1,0
88156,38.85,17,2,0,0,4270,8,4,0,0,0,0,0,1,0
72576,38.85,10,2,1,1,845,10,0,0,0,0,0,0,1,0
8408,38.85,14,3,0,0,1972,16,0,0,0,1,0,0,1,0
32295,12.95,8,3,0,1,3477,9,4,0,0,0,0,0,1,0
78172,38.85,19,3,0,0,-2415,19,0,0,0,1,0,0,2,0
55268,38.85,13,3,0,1,2790,10,4,0,0,1,1,0,2,0
5369,12.95,8,2,1,0,4614,6,0,0,0,1,0,0,1,0
3366,31.08,15,2,0,1,5788,7,0,1,0,1,0,0,1,0
50687,38.85,18,3,0,1,2421,9,9,0,0,1,1,0,1,0
22672,38.85,13,0,0,1,2863,9,0,0,0,0,0,0,1,0
54075,12.95,5,2,1,1,-3034,7,1,0,0,1,1,0,1,0
58961,12.95,13,3,0,1,708,10,0,0,0,1,1,0,1,0
32219,12.95,4,2,0,1,-3187,7,0,0,0,1,1,0,1,0
53267,31.08,22,3,0,0,1470,8,2,0,0,1,1,0,1,0
56053,38.85,22,2,0,0,-1046,21,1,0,0,1,1,0,1,0
14204,38.85,22,3,1,1,-2150,9,0,0,0,1,1,0,1,0
36245,38.85,8,3,1,0,3996,25,0,0,0,0,0,0,1,0
57362,20.72,23,3,1,1,3948,14,0,1,0,1,1,0,1,0
7857,38.85,17,2,1,1,-2684,6,0,0,0,1,0,0,1,0
89879,49.95,0,3,1,0,-880,18,0,0,0,1,1,0,1,0
15884,24.95,18,2,0,1,5835,8,0,0,0,1,1,0,2,0
41666,12.95,13,3,1,0,2248,23,2,0,0,0,1,0,2,0
45236,38.85,13,3,0,1,3791,15,0,0,0,0,0,0,1,0
34927,25.9,21,3,1,1,5290,8,2,0,0,1,1,0,3,0
71666,49.95,14,2,0,1,3708,7,0,0,0,1,1,0,1,0
17649,49.95,19,3,0,0,928,19,0,0,0,1,0,0,2,0
5306,38.85,4,2,0,0,4888,22,1,0,0,1,0,0,1,0
11603,12.95,16,2,0,0,2101,22,4,0,0,1,0,0,2,0
1578,12.95,18,2,1,0,-9987,15,2,0,0,1,1,0,1,0
60730,38.85,8,3,0,1,-4048,9,9,0,0,0,0,0,3,0
27496,38.85,9,2,0,1,-4664,8,3,0,0,0,0,0,1,0
23739,36.26,16,2,1,0,3325,18,0,0,0,0,0,0,1,0
10839,12.95,4,2,0,0,-1424,18,4,1,0,1,1,0,1,0
47988,49.95,14,2,1,0,4474,17,1,0,0,1,1,0,1,0
44516,12.95,18,3,1,0,7233,10,0,0,0,0,1,0,1,0
9277,12.95,17,2,0,0,-3108,19,0,0,0,0,0,0,1,0
49983,38.85,10,3,1,0,-1145,19,0,0,0,0,0,0,1,0
92256,38.85,13,4,0,0,5020,10,3,0,0,1,0,0,1,0
33572,12.95,22,0,0,1,776,6,1,0,0,1,1,0,1,0
73865,38.85,12,0,0,0,-4061,18,0,0,0,1,1,0,1,0
24877,12.95,8,3,0,1,-2238,6,0,0,0,1,0,0,1,0
30518,59.4,18,3,0,1,2167,8,0,0,0,1,0,0,1,0
17998,36.26,7,3,1,0,5495,29,0,0,0,1,0,0,1,0
34161,38.85,12,0,0,0,2596,7,0,0,0,0,0,0,1,0
19498,12.95,23,3,0,0,4629,20,1,0,0,1,0,0,1,0
47496,38.85,8,1,1,0,-1799,23,0,0,0,1,1,0,1,0
64767,25.9,10,3,0,1,5066,7,2,0,0,0,0,0,1,0
30077,12.95,12,3,0,1,702,7,2,1,0,0,0,0,1,0
75448,38.85,21,2,0,1,4219,8,0,0,0,0,1,0,2,0
54246,38.85,12,3,1,1,4049,10,0,0,0,0,0,0,1,0
47859,12.95,13,3,0,1,7027,9,9,0,0,0,1,0,1,0
15581,38.85,13,2,1,0,-562,16,0,0,0,1,1,0,1,0
44353,12.95,16,3,1,1,19,6,0,0,0,1,1,0,2,0
81841,38.85,19,2,1,0,6624,21,4,1,0,1,1,0,1,0
68856,12.95,10,3,1,0,5535,17,0,0,0,1,0,0,1,0
50332,38.85,14,3,0,0,-6898,10,1,0,0,1,0,0,1,0
35468,36.26,13,2,0,1,-703,22,0,0,1,1,1,0,2,0
61331,12.95,20,3,0,0,-177,28,2,0,0,0,1,0,1,0
23468,11.01,11,3,1,0,-889,7,4,0,0,0,0,0,1,0
19162,49.95,18,3,1,1,-5334,7,0,0,0,1,0,0,1,0
59551,10.36,23,2,1,0,2592,17,0,0,0,0,0,0,1,0
3569,38.85,0,1,0,0,7074,15,0,0,0,0,0,0,1,0
8323,38.85,12,1,0,0,-6320,7,1,0,0,0,0,0,2,0
23306,38.85,7,3,0,1,3279,8,0,0,0,0,0,0,1,0
5659,38.85,13,0,0,1,-5071,15,2,0,0,1,0,0,2,0
67921,49.95,10,3,0,1,1864,10,0,0,0,1,1,0,1,0
16310,38.85,12,3,1,1,2151,7,0,0,0,1,0,0,1,0
37564,12.95,11,3,0,1,4884,10,0,0,0,0,1,0,2,0
74471,12.95,21,3,0,1,-3208,7,1,0,0,0,0,0,1,0
73372,38.85,19,3,0,1,4477,9,9,0,0,1,0,1,2,0
989,25.9,7,0,1,1,2637,16,0,0,0,1,1,0,1,0
54245,12.95,12,3,0,1,4388,9,0,0,0,1,1,0,1,0
47142,38.85,17,0,0,1,447,11,0,0,0,0,0,0,1,0
27727,12.95,12,2,0,0,-3986,22,0,0,0,0,0,0,1,0
13758,38.85,14,3,0,1,2480,9,1,0,0,0,0,0,1,0
13540,49.95,11,2,0,0,-5128,16,2,0,0,1,1,0,2,0
59033,12.95,14,2,1,0,6310,25,0,0,0,1,0,0,1,0
45145,12.95,12,0,0,0,-97,10,1,0,0,1,0,0,1,0
34165,25.9,13,2,0,1,-2931,11,4,0,0,1,1,0,1,0
70779,38.85,22,3,1,1,1231,18,0,0,0,1,1,0,1,0
47995,38.85,15,0,0,0,2943,23,2,0,0,1,1,0,1,0
33776,12.95,8,2,0,1,-3703,14,3,0,0,1,1,0,1,0
93367,12.95,12,4,1,1,261,10,0,0,0,0,0,0,2,0
87891,31.08,23,3,0,1,2113,19,0,0,0,0,0,0,1,0
57473,12.95,8,3,1,1,1602,17,0,0,0,1,1,0,1,0
67302,12.95,15,3,0,1,-477,22,1,0,0,0,0,0,2,0
82622,0,13,4,1,1,-72,9,0,0,0,1,0,0,2,0
54982,12.95,10,3,1,0,5665,8,4,0,0,0,0,0,2,0
56419,0,11,4,1,1,7131,9,9,0,1,1,1,0,2,0
37107,38.85,21,3,1,1,5328,6,0,0,0,1,1,0,2,0
79237,31.08,15,3,0,1,3242,6,0,0,0,0,0,0,1,0
74745,12.95,10,3,1,1,1462,21,2,0,0,1,1,0,2,0
88649,12.95,13,2,0,1,3125,9,4,0,0,1,1,0,1,0
41566,38.85,12,0,0,0,-3974,22,0,0,0,1,1,0,1,0
1924,38.85,8,3,0,1,535,6,4,0,0,0,0,0,1,0
35803,38.85,17,3,0,1,1838,6,4,0,0,0,0,0,1,0
25373,12.95,14,2,0,1,-4023,9,9,0,0,1,0,1,1,0
22571,31.08,11,3,0,1,2044,10,0,0,0,1,1,0,1,0
11190,10.36,12,0,0,1,-1038,11,0,0,0,1,0,0,1,0
2447,12.95,18,0,0,1,2106,11,0,1,0,1,1,0,1,0
56289,12.95,9,3,0,0,-6763,6,0,0,0,0,0,0,1,0
35883,10.36,18,3,0,1,4239,8,1,0,0,0,0,0,1,0
17237,12.95,13,3,0,1,3831,9,9,0,0,1,0,1,2,0
51796,38.85,16,3,1,0,1479,18,0,0,0,1,1,0,1,0
43624,10.36,23,2,0,1,1567,30,4,0,0,1,0,0,1,0
11846,12.95,19,3,1,0,4748,26,0,0,0,1,0,0,1,0
65001,12.95,13,2,0,0,-2582,22,0,0,0,1,1,0,1,0
10577,38.85,20,3,0,0,-1266,15,0,0,0,0,0,0,1,0
84781,12.95,9,3,0,1,-5539,10,4,0,0,0,1,0,1,0
83403,12.95,10,3,0,1,1245,7,0,0,0,0,0,0,1,0
45902,12.95,0,3,1,1,-7156,6,0,0,0,1,1,0,2,0
15467,12.95,11,3,0,1,5689,23,0,0,0,0,0,0,1,0
79429,12.95,18,3,0,0,4526,27,0,0,0,1,1,0,1,0
54314,12.95,13,2,0,1,239,11,0,0,0,0,0,0,1,0
71581,10.36,13,3,0,1,1233,9,3,0,0,0,0,0,2,0
5435,12.95,10,2,0,1,2236,6,0,0,0,0,0,0,1,0
89718,31.08,21,3,0,0,-4038,8,2,0,0,1,0,0,1,0
66551,38.85,20,1,1,0,5278,22,0,0,0,0,0,0,1,0
9188,12.95,15,3,0,1,692,12,1,0,0,1,0,0,2,0
53807,25.9,17,2,1,1,-4305,9,3,0,0,1,0,0,1,0
47492,12.95,8,3,0,1,254,21,0,0,0,1,1,0,1,0
66215,11.65,14,3,0,1,-2342,8,0,0,0,1,1,0,1,0
29139,38.85,15,3,1,1,-2863,9,0,0,0,0,0,0,1,0
1593,10.36,18,2,0,1,5051,10,4,1,0,0,1,0,1,0
67815,25.9,8,3,0,1,6724,8,0,0,0,1,1,0,1,0
35005,12.95,23,3,1,1,-5856,18,1,0,0,1,0,0,1,0
12873,11.65,17,2,0,1,-6848,18,0,0,0,1,1,0,1,0
88727,25.9,14,3,1,1,-1755,12,0,1,0,1,1,0,1,0
30645,25.9,21,3,0,1,-3193,9,0,0,0,1,0,0,1,0
94160,12.95,21,2,1,0,24,17,4,0,0,1,1,0,1,0
36975,25.9,18,3,1,0,5339,18,2,0,0,1,0,0,2,0
35862,38.85,18,3,0,1,-3293,8,0,0,0,1,1,0,1,0
71644,38.85,14,3,0,1,3288,9,9,0,0,0,0,0,1,0
70960,12.95,8,3,1,0,-3640,9,0,0,0,0,0,0,1,0
6521,38.85,11,3,0,1,-3923,6,0,0,0,0,1,0,2,0
2654,12.95,5,3,1,1,-2766,6,0,0,0,1,0,0,1,0
65494,38.85,20,2,1,0,-4553,7,2,0,0,0,0,0,1,0
76972,38.85,22,2,1,0,3644,20,0,1,0,0,0,0,1,0
73663,12.95,9,3,0,1,3110,15,2,0,0,1,1,0,1,0
35404,38.85,12,0,0,0,3258,16,0,0,0,1,1,0,1,0
29786,12.95,9,2,0,1,-6880,17,0,0,0,1,1,0,1,0
8121,12.95,1,3,1,0,-2159,21,0,1,0,1,0,0,1,0
13615,12.95,12,3,0,1,-1620,9,3,0,0,1,0,0,1,0
90209,12.95,22,4,0,0,-390,9,2,0,0,1,0,0,1,0
9806,12.95,10,3,0,1,-3575,8,0,0,1,1,1,0,1,0
73561,10.36,2,3,1,1,7539,17,0,0,0,0,0,0,1,0
25004,38.85,10,2,1,1,787,11,1,0,0,1,1,0,2,0
1267,10.36,12,2,1,0,-3974,29,1,0,0,1,1,0,1,0
16356,38.85,13,3,1,0,-1021,16,0,0,0,1,1,0,1,0
55201,38.85,12,2,0,1,249,12,0,0,0,0,1,0,1,0
54584,38.85,19,2,1,0,2875,20,1,0,0,0,1,0,1,0
38950,12.95,20,3,0,1,-3909,10,0,0,0,1,0,0,1,0
65858,25.9,10,3,0,1,-413,11,0,0,0,0,0,0,3,0
53174,12.95,20,3,0,0,2967,14,0,0,0,1,1,0,1,0
59087,38.85,15,0,0,0,976,19,0,0,0,0,0,0,1,0
32657,12.95,12,2,0,0,5134,19,0,0,0,0,0,0,1,0
26353,12.95,10,2,1,1,819,17,0,0,0,1,1,0,1,0
